query_index,facts_file,task,baseline_refs,diverse_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
109,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0569999cb923.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.3189603238866397,0.5494555202976256
110,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0593a9919b79.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
111,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_06390a092d7f.ttl,Fault identification,"247,203,189,216,196","247,201,189,255,176",True,True,True,0.524,0.524,0.5174000000000001,0.5136000000000001,5,5,0,0,0.5942891488316017,0.678322134150003
112,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_06c8822b55d2.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
113,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0761d601b305.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
114,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_08257ce5150f.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.34907363834422656,0.32854030501089326
115,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0c0922d4a23b.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
116,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0c556dd91c12.ttl,Health assessment,"31,38,104,7,177","31,213,239,221,104",True,True,True,0.501,0.501,0.501,0.5004,4,5,1,0,0.4953851679929266,0.5927769588210243
117,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0cf575569a46.ttl,Fault detection,"166,167,98,42,41","166,34,98,42,44",True,True,True,0.655,0.655,0.5852,0.5589999999999999,4,5,1,0,0.28563530037214246,0.3562519936204147
118,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0d06342b9b75.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
119,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0e2936cf44a8.ttl,Health assessment,"221,31,38,104,239","221,239,7,104,31",True,True,True,0.519,0.519,0.515,0.5136000000000001,5,5,0,0,0.5456848485867531,0.5903500277562428
120,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0e472e57d26e.ttl,One step future state forecast,"10,131,132,135,133","10,134,132,106,135",True,True,True,0.508,0.508,0.5048,0.5048,5,5,0,0,0.32854030501089326,0.3655148148148148
121,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_0efdf6da33d6.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.506,0.506,0.506,0.5058,5,5,0,0,0.24191316526610646,0.32854030501089326
122,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_10262fb0fde1.ttl,Remaining useful life estimation,"226,59,58,60,127","226,60,69,55,127",True,True,True,0.664,0.664,0.6038,0.5846,5,5,0,0,0.4646996887279301,0.575651336139141
123,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_117847e3c530.ttl,Fault identification,"13,246,196,203,189","13,247,202,255,216",True,True,True,0.517,0.517,0.5146000000000001,0.5095999999999999,5,5,0,0,0.4371305204229733,0.6911682993097819
124,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_12e0db15847a.ttl,Fault feature extraction,"32,253,198,190,70","32,190,229,198,235",True,True,True,0.524,0.524,0.5222,0.5178,5,5,0,0,0.5374717919296232,0.5967863247863248
125,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_12e4132d369b.ttl,Fault detection,"72,245,166,167,200","72,218,166,211,245",True,True,True,0.598,0.598,0.5908,0.5902000000000001,4,5,1,0,0.48313338202234224,0.604528639382298
126,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_13a2395c2081.ttl,Health modelling,"57,205,206,240,236","57,217,160,224,241",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4206502177068215,0.5495947206297596
127,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_13e24977c6b6.ttl,Health assessment,"221,239,153,154,193","221,239,7,104,227",True,True,True,0.536,0.536,0.52,0.5166,4,5,1,0,0.43527210182318543,0.610850839706103
128,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1489f1caf7d4.ttl,Remaining useful life estimation,"204,108,97,22,21","204,68,184,97,108",True,True,True,0.596,0.596,0.5446,0.5432,5,5,0,0,0.47665645067704554,0.5198808243201836
129,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_14d4842dceea.ttl,Fault detection,"166,167,98,20,42","166,20,34,33,44",True,True,True,0.533,0.533,0.5258,0.5212,4,5,1,0,0.352869750132908,0.43890909090909097
130,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_150362587e21.ttl,Fault detection,"19,72,209,211,215","19,211,44,215,46",True,True,True,0.524,0.524,0.5098,0.5088,5,5,0,0,0.5188329461866047,0.5735546398046398
131,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_159a8af82084.ttl,Fault detection,"42,41,44,43,46","42,34,215,44,41",True,True,True,0.59,0.59,0.59,0.5755999999999999,5,5,0,0,0.2967919799498747,0.4477064163906269
132,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_15d6e0f725e9.ttl,Fault detection,"200,230,19,20,166","200,166,230,211,19",True,True,True,0.527,0.527,0.5174000000000001,0.5162,4,5,1,0,0.4226502883081831,0.5484547616126563
133,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_16259bb8b181.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
134,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1649303d03f5.ttl,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
135,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_164938fe194b.ttl,Remaining useful life estimation,"127,69,226,59,58","127,208,60,69,108",True,True,True,0.552,0.552,0.536,0.532,5,5,0,0,0.41334325596456534,0.5817877583572554
136,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_171b435bdf9e.ttl,Fault feature extraction,"70,18,229,17,235","70,190,229,198,235",True,True,True,0.52,0.52,0.5109999999999999,0.5086,4,5,1,0,0.5089645807309505,0.605755152478044
137,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_173e989f42c4.ttl,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.28709160571229536,0.541168684973563
138,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1762d3edd470.ttl,Health assessment,"188,31,38,104,2","188,227,104,193,38",True,True,True,0.534,0.534,0.5184,0.5160000000000001,5,5,0,0,0.5176489761461331,0.5954527733967389
139,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_17792a3e16ba.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.34907363834422656,0.32854030501089326
140,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_17cd6a7ce0d1.ttl,Fault detection,"209,211,191,42,41","209,33,211,34,44",True,True,True,0.604,0.604,0.6035999999999999,0.6033999999999999,5,5,0,0,0.5749542767174346,0.5761606060606062
141,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_184d608e1f84.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5621461887290472,0.5927769588210243
142,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1850d37fbad4.ttl,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
143,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_18cf238441be.ttl,Fault detection,"42,41,44,43,46","42,195,34,19,44",True,True,True,0.534,0.534,0.534,0.5288,5,5,0,0,0.2967919799498747,0.505408951150134
144,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1996f16e00b3.ttl,Health assessment,"221,213,239,153,154","221,239,7,104,227",True,True,True,0.519,0.519,0.5174,0.5109999999999999,4,5,1,0,0.5267071805035912,0.610850839706103
145,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1aa5b3e6f988.ttl,Remaining useful life estimation,"22,21,24,23,26","22,107,51,55,56",True,True,True,0.609,0.609,0.609,0.6060000000000001,3,5,1,0,0.16684210526315785,0.3759436469962786
146,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1afce5a917c7.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
147,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1b8e16eda666.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
148,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1be481d41400.ttl,Health assessment,"213,31,38,227,104","213,173,193,38,104",True,True,True,0.595,0.595,0.591,0.5893999999999999,5,5,0,0,0.5594998638752882,0.6117605715175003
149,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1c251ba771a0.ttl,Fault detection,"215,175,20,245,166","215,175,44,209,47",True,True,True,0.595,0.595,0.5902,0.5878,5,5,0,0,0.4536479353979354,0.5211358685174474
150,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1d38dce714eb.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
151,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1d50f4186005.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
152,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1de7d146cbcc.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
153,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1dfb91166b11.ttl,Fault detection,"230,209,211,191,19","230,211,41,218,209",True,True,True,0.519,0.519,0.517,0.5124000000000001,5,5,0,0,0.48677655677655673,0.5916379731379732
154,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1dfe564c9a8c.ttl,Remaining useful life estimation,"127,226,97,69,169","127,208,69,226,169",True,True,True,0.519,0.519,0.5188,0.518,5,5,0,0,0.4224377059986816,0.5250069153368739
155,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e325e1b6ca0.ttl,Fault detection,"200,72,195,42,41","200,44,34,33,41",True,True,True,0.517,0.517,0.5162000000000001,0.5154000000000001,5,5,0,0,0.4600711988671704,0.4612727272727272
156,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e54a6d33b60.ttl,Fault detection,"42,41,44,43,46","42,20,34,44,41",True,True,True,0.54,0.54,0.54,0.5354,5,5,0,0,0.2967919799498747,0.4329744816586921
157,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e7646977023.ttl,Health modelling,"71,91,168,236,174","71,260,179,168,12",True,True,True,0.6,0.6,0.593,0.591,5,5,0,0,0.39880134680134677,0.5643052230420651
158,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1ef6273f524a.ttl,Remaining useful life estimation,"223,222,184,35,37","223,222,184,120,30",True,True,True,0.6,0.6,0.5979999999999999,0.5979999999999999,5,5,0,0,0.5334716487909892,0.562199951306398
159,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_200b31896355.ttl,Fault detection,"72,215,166,167,98","72,218,166,211,230",True,True,True,0.527,0.527,0.5102,0.5075999999999999,4,5,1,0,0.4303553952822245,0.6071577880114465
160,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_207c2f61486e.ttl,Fault detection,"98,209,42,41,44","98,209,42,44,34",True,True,True,0.501,0.501,0.5002,0.5002,5,5,0,0,0.4307435254803676,0.4510146578567632
161,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2087e3707b95.ttl,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.578,0.578,0.5771999999999999,0.5771999999999999,5,5,0,0,0.5477520724889147,0.5619777882935777
162,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2090c159abe1.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
163,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_20954c1af19d.ttl,Remaining useful life estimation,"95,96,122,123,82","95,122,81,232,123",True,True,True,0.714,0.714,0.6930000000000002,0.6768000000000001,4,5,1,0,0.4780309177680893,0.5642767989901907
164,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_209acc5bf5ca.ttl,Fault detection,"209,211,191,200,215","209,166,211,215,218",True,True,True,0.604,0.604,0.6007999999999999,0.5958,5,5,0,0,0.4855994312704839,0.609658535908536
165,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2188ec61f052.ttl,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.527,0.527,0.5124000000000001,0.5112,4,5,1,0,0.469986791663621,0.5723425355132672
166,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21b5422495b4.ttl,Fault detection,"245,209,20,211,191","245,211,41,209,34",True,True,True,0.521,0.521,0.5154,0.5142000000000001,5,5,0,0,0.5038876678876678,0.5800881895881896
167,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21bd9d788c78.ttl,One step future state forecast,"10,131,132,135,133","10,134,132,106,135",True,True,True,0.578,0.578,0.578,0.5778,5,5,0,0,0.32854030501089326,0.3655148148148148
168,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21f5994b1922.ttl,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109
169,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_22617f0051a2.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
170,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2313ca9c6aa6.ttl,Remaining useful life estimation,"204,35,37,36,22","204,36,21,35,119",True,True,True,0.517,0.517,0.517,0.517,5,5,0,0,0.41804211457024526,0.4732961980548188
171,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_23354065a3d2.ttl,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.28709160571229536,0.541168684973563
172,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24a3a2cce978.ttl,Fault detection,"42,41,44,43,46","42,230,34,19,44",True,True,True,0.593,0.593,0.593,0.593,5,5,0,0,0.2967919799498747,0.4613364880733301
173,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24b4f118581d.ttl,Fault detection,"98,200,72,20,230","98,218,211,215,200",True,True,True,0.513,0.513,0.5084000000000001,0.5062,5,5,0,0,0.34849358974358974,0.5949527183342973
174,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24ff1d69286e.ttl,Fault detection,"195,42,41,44,43","195,44,19,34,33",True,True,True,0.515,0.515,0.5062,0.5062,5,5,0,0,0.4713421440198434,0.5023265854420493
175,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_258e3e8931aa.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.595,0.595,0.595,0.595,4,5,1,0,0.2680996168582376,0.29012887495646117
176,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_25ab5d9cebe4.ttl,Remaining useful life estimation,"107,256,92,147,148","107,223,92,208,149",True,True,True,0.59,0.59,0.59,0.5885999999999999,5,5,0,0,0.414142631203778,0.5816942984724378
177,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2676d75af134.ttl,Fault detection,"42,41,44,43,46","42,34,19,44,41",True,True,True,0.59,0.59,0.59,0.575,5,5,0,0,0.2967919799498747,0.4329744816586921
178,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_274a592d6e6a.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243
179,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_27ad2a70e827.ttl,Fault detection,"215,19,42,41,44","215,34,19,42,44",True,True,True,0.536,0.536,0.5210000000000001,0.5210000000000001,5,5,0,0,0.466774628879892,0.49655333701386334
180,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_27df4a5e3a93.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
181,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_282a78718eb1.ttl,Fault detection,"42,41,44,43,46","42,200,34,19,44",True,True,True,0.605,0.605,0.605,0.6002,5,5,0,0,0.2967919799498747,0.48870972886762354
182,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2881f791711d.ttl,Remaining useful life estimation,"59,58,60,222,184","59,60,184,120,30",True,True,True,0.531,0.531,0.531,0.5286,5,5,0,0,0.46021427747664634,0.5288442958008176
