lambda_relevance,query_index,task,baseline_refs,reranked_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
0.5,160,Fault detection,"98,209,42,41,44","98,209,42,44,34",True,True,True,0.501,0.501,0.5002,0.5002,5,5,0,0,0.4307435254803676,0.4510146578567632
0.5,161,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.578,0.578,0.5771999999999999,0.5771999999999999,5,5,0,0,0.5477520724889147,0.5619777882935777
0.5,162,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,163,Remaining useful life estimation,"95,96,122,123,82","95,122,81,232,123",True,True,True,0.714,0.714,0.6930000000000002,0.6768000000000001,4,5,1,0,0.4780309177680893,0.5642767989901907
0.5,164,Fault detection,"209,211,191,200,215","209,166,211,215,218",True,True,True,0.604,0.604,0.6007999999999999,0.5958,5,5,0,0,0.4855994312704839,0.609658535908536
0.5,165,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.527,0.527,0.5124000000000001,0.5112,4,5,1,0,0.469986791663621,0.5723425355132672
0.5,166,Fault detection,"245,209,20,211,191","245,211,41,209,34",True,True,True,0.521,0.521,0.5154,0.5142000000000001,5,5,0,0,0.5038876678876678,0.5800881895881896
0.5,167,One step future state forecast,"10,131,132,135,133","10,134,132,106,135",True,True,True,0.578,0.578,0.578,0.5778,5,5,0,0,0.32854030501089326,0.3655148148148148
0.5,168,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109
0.5,169,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,170,Remaining useful life estimation,"204,35,37,36,22","204,36,21,35,119",True,True,True,0.517,0.517,0.517,0.517,5,5,0,0,0.41804211457024526,0.4732961980548188
0.5,171,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,172,Fault detection,"42,41,44,43,46","42,230,34,19,44",True,True,True,0.593,0.593,0.593,0.593,5,5,0,0,0.2967919799498747,0.4613364880733301
0.5,173,Fault detection,"98,200,72,20,230","98,218,211,215,200",True,True,True,0.513,0.513,0.5084000000000001,0.5062,5,5,0,0,0.34849358974358974,0.5949527183342973
0.5,174,Fault detection,"195,42,41,44,43","195,44,19,34,33",True,True,True,0.515,0.515,0.5062,0.5062,5,5,0,0,0.4713421440198434,0.5023265854420493
0.5,175,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.595,0.595,0.595,0.595,4,5,1,0,0.2680996168582376,0.29012887495646117
0.5,176,Remaining useful life estimation,"107,256,92,147,148","107,223,92,208,222",True,True,True,0.59,0.59,0.59,0.5883999999999999,5,5,0,0,0.414142631203778,0.5885281016966118
0.5,177,Fault detection,"42,41,44,43,46","42,72,44,34,41",True,True,True,0.59,0.59,0.59,0.5773999999999999,5,5,0,0,0.2967919799498747,0.4193180845684055
0.5,178,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243
0.5,179,Fault detection,"215,19,42,41,44","215,34,19,42,44",True,True,True,0.536,0.536,0.5210000000000001,0.5210000000000001,5,5,0,0,0.466774628879892,0.49655333701386334
0.5,180,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,181,Fault detection,"42,41,44,43,46","42,200,19,34,44",True,True,True,0.605,0.605,0.605,0.6002,5,5,0,0,0.2967919799498747,0.48870972886762354
0.5,182,Remaining useful life estimation,"59,58,60,222,184","59,60,184,120,30",True,True,True,0.531,0.531,0.531,0.5286,5,5,0,0,0.46021427747664634,0.5288442958008176
0.5,183,Fault feature extraction,"32,253,198,17,27","32,190,229,198,235",True,True,True,0.515,0.515,0.5122,0.5077999999999999,5,5,0,0,0.4506625258799172,0.5967863247863248
0.5,184,Fault feature extraction,"32,27,235,17,18","32,190,229,198,235",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.4246031746031746,0.5967863247863248
0.5,185,Fault feature extraction,"70,32,17,253,198","70,190,229,198,235",True,True,True,0.524,0.524,0.5168000000000001,0.5132,5,5,0,0,0.4459120955873182,0.605755152478044
0.5,186,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,187,Fault detection,"42,41,44,43,46","42,200,34,44,41",True,True,True,0.645,0.645,0.645,0.6378,5,5,0,0,0.2967919799498747,0.463518341307815
0.5,188,Remaining useful life estimation,"204,222,184,8,178","204,222,242,184,122",True,True,True,0.521,0.521,0.5189999999999999,0.5186,4,5,1,0,0.434509523678031,0.6241884186112072
0.5,189,Fault detection,"42,41,44,43,46","42,200,34,44,41",True,True,True,0.559,0.559,0.559,0.5526000000000001,5,5,0,0,0.2967919799498747,0.463518341307815
0.5,190,Fault detection,"200,19,166,167,20","200,44,230,19,34",True,True,True,0.527,0.527,0.5156000000000001,0.514,3,5,1,0,0.43354066985645934,0.4663034246455299
0.5,191,Remaining useful life estimation,"127,226,69,225,169","127,15,226,242,69",True,True,True,0.523,0.523,0.5209999999999999,0.5206000000000001,5,5,0,0,0.4655266974291365,0.5750387192805009
0.5,192,Remaining useful life estimation,"157,158,156,181,263","157,16,122,242,232",True,True,True,0.591,0.591,0.5908,0.5902,3,5,1,0,0.44423076923076915,0.5482300064542628
0.5,193,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
0.5,194,Health assessment,"173,188,7,177,221","173,213,221,193,38",True,True,True,0.515,0.515,0.5124000000000001,0.507,4,5,1,0,0.46453041387251914,0.58329435537216
0.5,195,Fault detection,"19,175,72,218,245","19,218,44,34,33",True,True,True,0.591,0.591,0.5904,0.5877999999999999,5,5,0,0,0.43146258077965405,0.5589462093462093
0.5,196,Fault detection,"215,72,20,200,195","215,200,166,218,211",True,True,True,0.598,0.598,0.5925999999999999,0.587,5,5,0,0,0.38840746022083117,0.6198774544169281
0.5,197,Remaining useful life estimation,"97,35,37,36,28","97,36,35,115,37",True,True,True,0.604,0.604,0.5968,0.5968,4,5,1,0,0.28471264367816096,0.2996307906652734
0.5,198,Health assessment,"221,73,213,31,38","221,239,7,104,31",True,True,True,0.555,0.555,0.5428000000000001,0.5268,5,5,0,0,0.44115935406836887,0.5903500277562428
0.5,199,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,200,Remaining useful life estimation,"181,35,37,36,28","181,111,36,30,37",True,True,True,0.52,0.52,0.5160000000000001,0.5160000000000001,4,5,1,0,0.41359504862953134,0.44828749028749026
0.5,201,Fault feature extraction,"231,70,235,190,32","231,190,229,198,235",True,True,True,0.506,0.506,0.5042000000000001,0.5038,5,5,0,0,0.5296825396825396,0.6022783882783883
0.5,202,Health assessment,"31,38,104,227,73","31,213,239,104,221",True,True,True,0.546,0.546,0.5316000000000001,0.5206000000000001,5,5,0,0,0.45733195455600073,0.5927769588210243
0.5,203,Health assessment,"188,31,38,104,2","188,227,104,193,38",True,True,True,0.534,0.534,0.5184,0.5160000000000001,5,5,0,0,0.5176489761461331,0.5954527733967389
0.5,204,Health assessment,"221,188,227,2,73","221,239,7,104,227",True,True,True,0.532,0.532,0.5174000000000001,0.5134000000000001,5,5,0,0,0.33770807649755014,0.610850839706103
0.5,205,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.5,206,Fault detection,"42,41,44,43,46","42,200,34,44,41",True,True,True,0.685,0.685,0.685,0.6528,5,5,0,0,0.2967919799498747,0.463518341307815
0.5,207,Remaining useful life estimation,"169,225,207,208,51","169,208,55,222,54",True,True,True,0.522,0.522,0.5172000000000001,0.516,5,5,0,0,0.4557611596870686,0.5161292561266537
0.5,208,Health assessment,"7,177,239,153,154","7,227,104,221,193",True,True,True,0.518,0.518,0.5138,0.5108,3,5,1,0,0.4840849673202615,0.6004300869695607
0.5,209,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,210,Fault detection,"200,98,20,209,211","200,215,166,211,20",True,True,True,0.645,0.645,0.6060000000000001,0.6028,5,5,0,0,0.4542222222222222,0.594012595591543
0.5,211,Fault detection,"200,98,209,211,215","200,215,166,218,211",True,True,True,0.595,0.595,0.5868,0.5853999999999999,5,5,0,0,0.5451253775464301,0.6198774544169281
0.5,212,Fault detection,"166,167,98,19,195","166,195,19,34,33",True,True,True,0.506,0.506,0.5048,0.5027999999999999,4,5,1,0,0.42805821097573676,0.49553470790378007
0.5,213,Fault detection,"195,42,41,44,43","195,44,34,33,41",True,True,True,0.539,0.539,0.5349999999999999,0.5349999999999999,5,5,0,0,0.4713421440198434,0.47979506404248673
0.5,214,Health assessment,"31,38,104,227,73","31,213,239,104,221",True,True,True,0.546,0.546,0.5316000000000001,0.5206000000000001,5,5,0,0,0.45733195455600073,0.5927769588210243
0.5,215,Remaining useful life estimation,"172,127,69,35,37","172,69,127,30,120",True,True,True,0.53,0.53,0.5188,0.5188,5,5,0,0,0.3495306897998235,0.36573998388632534
0.5,216,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,217,Fault detection,"72,195,19,175,215","72,215,44,46,42",True,True,True,0.527,0.527,0.5208,0.509,5,5,0,0,0.3558327542250725,0.4723329606850147
0.5,218,Health assessment,"7,177,213,73,188","7,227,221,193,38",True,True,True,0.583,0.583,0.5823999999999999,0.5801999999999998,4,5,1,0,0.4102825552778824,0.5532098646631315
0.5,219,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,220,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,221,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,222,Health assessment,"213,31,38,104,221","213,173,221,193,104",True,True,True,0.51,0.51,0.5052000000000001,0.5046,5,5,0,0,0.5106008661321743,0.6092518676874309
0.5,223,Remaining useful life estimation,"226,59,58,60,127","226,60,69,55,127",True,True,True,0.664,0.664,0.6038,0.5846,5,5,0,0,0.4646996887279301,0.575651336139141
0.5,224,Fault detection,"215,42,41,44,43","215,195,44,34,33",True,True,True,0.598,0.598,0.5955999999999999,0.5955999999999999,5,5,0,0,0.39560656448814346,0.5474298788840026
0.5,225,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,226,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,227,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,228,Health assessment,"221,31,38,213,104","221,239,7,104,31",True,True,True,0.606,0.606,0.6028,0.5983999999999999,5,5,0,0,0.5106008661321744,0.5903500277562428
0.5,229,Fault detection,"20,175,230,166,167","20,44,34,195,230",True,True,True,0.673,0.673,0.5502,0.5458000000000001,4,5,1,0,0.42949467199467206,0.47140787391302846
0.5,230,Fault identification,"216,201,202,176,210","216,247,203,210,201",True,True,True,0.523,0.523,0.5156,0.5142,5,5,0,0,0.5540930084408345,0.6923406190245813
0.5,231,Fault detection,"200,98,209,211,191","200,44,218,245,211",True,True,True,0.595,0.595,0.5938,0.5912,5,5,0,0,0.41984065934065934,0.6059416489942806
0.5,232,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,233,Fault feature extraction,"70,27,231,18,229","70,190,229,198,235",True,True,True,0.513,0.513,0.5109999999999999,0.5082,5,5,0,0,0.5269503457371452,0.605755152478044
0.5,234,Fault detection,"72,98,42,41,44","72,44,47,41,29",True,True,True,0.507,0.507,0.505,0.5046,5,5,0,0,0.3933202110968478,0.39231854025307167
0.5,235,Fault detection,"166,167,200,195,98","166,200,230,34,33",True,True,True,0.506,0.506,0.5036,0.5024,4,5,1,0,0.441068577801893,0.4826223162802109
0.5,236,Remaining useful life estimation,"68,67,170,223,222","68,223,184,55,170",True,True,True,0.502,0.502,0.5012,0.5008,4,5,1,0,0.4466166622246477,0.5729799313323342
0.5,237,Fault detection,"42,41,44,43,46","42,34,44,41,98",True,True,True,0.546,0.546,0.546,0.544,5,5,0,0,0.2967919799498747,0.35107389686337054
0.5,238,Fault detection,"42,41,44,43,46","42,72,44,34,41",True,True,True,0.52,0.52,0.52,0.519,5,5,0,0,0.2967919799498747,0.4193180845684055
0.5,239,Fault detection,"200,209,211,191,166","200,166,230,211,33",True,True,True,0.542,0.542,0.5346000000000001,0.5266,5,5,0,0,0.49058357724147195,0.5645298087877035
0.5,240,Health assessment,"173,221,239,153,154","173,213,221,193,104",True,True,True,0.522,0.522,0.5148,0.5124000000000001,4,5,1,0,0.41772755417956653,0.6092518676874309
0.5,241,Remaining useful life estimation,"121,157,158,156,223","121,223,51,157,125",True,True,True,0.536,0.536,0.5316000000000001,0.5224,3,5,1,0,0.3585934065934066,0.48043036261983624
0.5,242,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.5,243,Remaining useful life estimation,"127,69,226,8,178","127,8,69,169,226",True,True,True,0.524,0.524,0.5182,0.518,4,5,1,0,0.4735611891520515,0.5151849647655212
0.5,244,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,245,Remaining useful life estimation,"181,68,67,170,51","181,68,208,55,170",True,True,True,0.505,0.505,0.5018,0.5014000000000001,4,5,1,0,0.4715612808244386,0.5948881774740762
0.5,246,Health assessment,"227,7,177,73,213","227,213,221,193,104",True,True,True,0.595,0.595,0.59,0.5841999999999999,4,5,1,0,0.5284705647415928,0.603223926999382
0.5,247,Fault detection,"209,211,191,20,98","209,166,211,245,72",True,True,True,0.518,0.518,0.5156,0.5098,5,5,0,0,0.48985592185592186,0.5774680732546585
0.5,248,Fault detection,"72,195,166,167,20","72,218,166,211,230",True,True,True,0.515,0.515,0.5132,0.5091999999999999,4,5,1,0,0.44111792835862484,0.6071577880114465
0.5,249,Fault detection,"195,72,166,167,175","195,44,230,34,33",True,True,True,0.515,0.515,0.5077999999999999,0.5062,4,5,1,0,0.39931265030334673,0.49219544991091385
0.5,250,Health assessment,"173,221,2,227,31","173,213,221,193,104",True,True,True,0.522,0.522,0.5136000000000001,0.511,5,5,0,0,0.40091665333546633,0.6092518676874309
0.5,251,Fault detection,"195,72,166,167,98","195,44,20,47,230",True,True,True,0.527,0.527,0.5120000000000001,0.5090000000000001,4,5,1,0,0.41144512893582535,0.4657683204840014
0.5,252,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,253,Fault detection,"19,20,215,42,41","19,44,215,34,33",True,True,True,0.534,0.534,0.5151999999999999,0.514,4,5,1,0,0.43845647773279356,0.49213228438228435
0.5,254,Remaining useful life estimation,"127,69,157,158,156","127,226,55,69,157",True,True,True,0.567,0.567,0.5561999999999999,0.5515999999999999,3,5,1,0,0.26573500329597893,0.51993281085964
0.5,255,Fault detection,"209,245,211,191,218","209,42,211,215,218",True,True,True,0.594,0.594,0.5933999999999999,0.5908,5,5,0,0,0.5130205535205535,0.6046824593535121
0.5,256,One step future state forecast,"106,10,131,132,135","106,104,132,135,10",True,True,True,0.508,0.508,0.5034000000000001,0.453,5,5,0,0,0.3490736383442266,0.5240660968660968
0.5,257,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,258,Remaining useful life estimation,"107,75,74,76,22","107,22,76,55,23",True,True,True,0.534,0.534,0.532,0.525,5,5,0,0,0.38412285355298054,0.41887114337568054
0.5,259,Remaining useful life estimation,"51,53,52,55,54","51,226,60,126,55",True,True,True,0.517,0.517,0.517,0.517,4,5,1,0,0.28709160571229536,0.5478435638435639
0.5,260,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,261,Fault detection,"175,245,20,209,211","175,218,211,166,230",True,True,True,0.593,0.593,0.5894,0.5853999999999999,5,5,0,0,0.48262301587301587,0.6053565878565879
0.5,262,Fault detection,"218,20,215,98,245","218,47,215,209,44",True,True,True,0.514,0.514,0.5126,0.5096,5,5,0,0,0.464758547008547,0.5574079429342585
0.5,263,Fault detection,"72,20,19,195,209","72,166,211,230,209",True,True,True,0.595,0.595,0.588,0.5858,4,5,1,0,0.26682142857142854,0.5751448409314264
0.5,264,Health assessment,"239,153,154,73,193","239,104,7,31,221",True,True,True,0.517,0.517,0.517,0.5122,4,5,1,0,0.3899738562091503,0.5903500277562428
0.5,265,Fault detection,"200,72,166,167,98","200,166,230,211,42",True,True,True,0.527,0.527,0.5226,0.5156,4,5,1,0,0.405528597917558,0.5637438438754228
0.5,266,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.5,267,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,268,Health modelling,"57,205,206,240,236","57,217,160,224,241",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4206502177068215,0.5495947206297596
0.5,269,Fault feature extraction,"231,70,235,27,190","231,190,229,198,235",True,True,True,0.543,0.543,0.5186000000000001,0.5128,5,5,0,0,0.5554281889462613,0.6022783882783883
0.5,270,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,271,Fault detection,"42,41,44,43,46","42,230,34,44,215",True,True,True,0.515,0.515,0.515,0.5136000000000001,5,5,0,0,0.2967919799498747,0.47132483306167516
0.5,272,Health assessment,"7,177,239,153,154","7,227,104,221,193",True,True,True,0.518,0.518,0.5138,0.5098,3,5,1,0,0.4840849673202615,0.6004300869695607
0.5,273,Fault detection,"42,41,44,43,46","42,200,245,34,44",True,True,True,0.504,0.504,0.504,0.504,5,5,0,0,0.2967919799498747,0.4967913752913752
0.5,274,Health assessment,"213,73,188,221,2","213,227,221,193,104",True,True,True,0.522,0.522,0.5149999999999999,0.5108,5,5,0,0,0.3485467032967033,0.603223926999382
