query_index,facts_file,raw_parse_expected_to_fail_due_rdfstar,rdfstar_reification_blocks_removed,triples_after_cleanup,invalid_typed_literals,opmad_canonical_uri_occurrences,opmad_seed_uri_occurrences
239,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4489dd6b61c6.ttl,True,224,240,0,23,41
240,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_44aad467543c.ttl,True,140,156,0,0,45
241,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4500579a6de3.ttl,True,167,184,0,0,87
242,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4501d16e33bc.ttl,True,129,144,0,0,70
243,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_45a51c036a9d.ttl,True,202,218,0,0,65
244,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_469c26cc7d24.ttl,True,148,165,0,0,67
245,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_46c71e5bf327.ttl,True,121,132,0,0,46
246,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_46edd8d69258.ttl,True,139,154,0,14,19
247,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_47a1cd33622c.ttl,True,228,243,0,0,56
248,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_47acb7bbbb9d.ttl,True,148,165,0,0,71
249,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_48359801c85a.ttl,True,167,182,0,0,75
250,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_48cad2c1bc0b.ttl,True,177,193,0,0,77
251,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_49e805f7c461.ttl,True,147,163,0,30,38
252,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4a2c4d4e2396.ttl,True,232,247,0,0,0
253,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4a304c34b75e.ttl,True,180,195,0,23,81
254,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4a516f879096.ttl,True,195,211,0,0,42
255,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4aaf385d813e.ttl,True,166,182,0,3,21
256,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4b85cdf3b014.ttl,True,162,176,0,0,53
257,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4c2b5277dd6e.ttl,True,128,143,0,0,67
258,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4cfe55c1f5ef.ttl,True,125,140,0,0,92
259,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4d434709444d.ttl,True,137,153,0,39,10
260,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4d6301d8044f.ttl,True,219,235,0,0,52
261,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4e1d1324fb3b.ttl,True,120,135,0,0,63
262,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4e43c6ee7872.ttl,True,133,148,0,0,70
263,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4f1461718e7c.ttl,True,120,137,1,6,33
264,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_4fcf2df0b3c7.ttl,True,155,172,0,74,42
265,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5143bfea6398.ttl,True,204,219,0,0,58
266,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_515756e1aadd.ttl,True,76,92,0,21,13
267,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_51ae31472afe.ttl,True,153,168,0,0,125
268,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_524e1be52051.ttl,True,147,163,0,0,105
269,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_53766d82fa06.ttl,True,154,169,0,0,45
270,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_541c334faec8.ttl,True,132,147,0,0,82
271,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5507b191edcf.ttl,True,162,177,0,20,14
272,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5675c51df0ec.ttl,True,116,131,0,0,40
273,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_56c24a4b2483.ttl,True,169,184,0,0,55
274,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_570d0ba4227e.ttl,True,164,180,0,12,26
275,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_584634b5a6ab.ttl,True,127,142,0,31,2
276,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5916ba4e485a.ttl,True,112,127,0,0,53
277,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_59f6521f639b.ttl,True,155,171,0,0,73
278,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5b17d29e1395.ttl,True,196,212,0,0,85
279,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5b1cc3467d7a.ttl,True,199,214,0,0,70
280,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5bd2afb8af30.ttl,True,204,221,0,74,5
281,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5bd770bbba76.ttl,True,184,200,0,0,80
282,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5ca74d3ffe1e.ttl,True,182,199,0,0,98
283,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5d06cd53f72d.ttl,True,202,217,0,0,103
284,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5d3a0c7776f1.ttl,True,150,165,0,0,52
285,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5df129db58e0.ttl,True,113,128,0,0,33
286,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5ed3ebaec3da.ttl,True,178,193,3,0,69
287,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_5eeeb5d8e008.ttl,True,199,218,0,74,21
288,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6009f13f692f.ttl,True,217,233,0,0,71
289,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_605829bc47be.ttl,True,117,133,0,34,30
290,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_61f079413f04.ttl,True,173,189,0,33,69
291,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6284342b1ba8.ttl,True,210,225,0,0,25
292,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_62dab09d68cc.ttl,True,159,175,0,0,43
293,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_631b04194d08.ttl,True,188,204,0,12,51
294,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_637e0c3b555e.ttl,True,380,395,1,0,0
295,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_64c976727af8.ttl,True,99,115,0,25,27
296,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_65e8eae47311.ttl,True,163,181,0,28,33
297,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_66514e3809a3.ttl,True,136,151,0,0,84
298,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6684c2f36c0b.ttl,True,153,168,0,0,44
299,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_66a60553def5.ttl,True,225,240,0,0,27
300,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_66cb6db76cd9.ttl,True,159,175,0,0,51
301,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_673cbff3d812.ttl,True,192,207,0,0,125
302,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_695231da8662.ttl,True,228,243,1,0,46
303,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_69b1c98201d5.ttl,True,172,187,0,11,25
304,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6a48c55aef0b.ttl,True,153,168,0,26,9
305,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6a4a212ffbc9.ttl,True,224,240,1,4,61
306,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6aa0b4e055d0.ttl,True,193,210,0,0,27
307,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6ae388cde46e.ttl,True,66,81,0,0,52
308,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6ae9f9262bd0.ttl,True,268,283,1,0,0
309,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6b1c61beca3a.ttl,True,108,124,0,0,64
310,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6b21f594fbb8.ttl,True,153,167,0,0,73
311,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6ce70958b289.ttl,True,200,216,0,3,70
312,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6d107013e4f7.ttl,True,165,180,0,0,57
313,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6dcf7fafc720.ttl,True,114,130,0,18,45
314,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6dd218ab4d5b.ttl,True,210,226,0,0,88
315,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6e6418007fcd.ttl,True,171,187,0,0,116
316,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6f785837148f.ttl,True,192,207,0,0,53
317,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_6fbfec565444.ttl,True,106,123,0,0,30
318,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7013b2f1bdc2.ttl,True,153,168,0,0,52
319,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7055937a9b67.ttl,True,172,188,0,0,34
320,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_70f53c87c69c.ttl,True,182,197,0,0,44
321,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_714558e87c38.ttl,True,146,162,0,0,41
322,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_71c28b6582e1.ttl,True,151,166,0,0,82
323,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_71fa2076b97e.ttl,True,183,200,0,0,38
324,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_721084846ae4.ttl,True,141,158,0,48,60
325,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7292d3ea6ac3.ttl,True,116,131,0,6,37
326,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_733454952f0f.ttl,True,184,199,0,0,43
327,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_74b3bb0b5533.ttl,True,152,169,0,0,42
328,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_74edf159492a.ttl,True,165,180,0,0,69
329,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_74f5576c5a23.ttl,True,145,160,0,0,59
330,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_750c337900f0.ttl,True,155,172,0,68,26
331,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_76220d9772af.ttl,True,128,143,0,0,25
332,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7659e72df266.ttl,True,257,272,0,0,38
333,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_767449fe7ac9.ttl,True,132,147,0,30,32
334,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_76e792d7d5cf.ttl,True,198,215,0,56,12
335,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7702c17c1722.ttl,True,127,142,0,0,54
336,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_77d4216c88ff.ttl,True,133,149,0,20,23
337,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_78176b462e77.ttl,True,163,180,0,22,36
338,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_78291a971a19.ttl,True,123,138,0,0,43
339,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_785cce318ec7.ttl,True,110,127,0,34,3
340,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_785cde2f910d.ttl,True,181,196,0,0,52
341,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_788697cf9291.ttl,True,149,167,0,56,21
342,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_789b744f30d5.ttl,True,125,140,0,0,59
343,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_78b720ca0af2.ttl,True,155,170,0,0,101
344,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_78bbe354e88e.ttl,True,195,210,0,0,73
345,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7927f1f673b8.ttl,True,106,122,0,0,53
346,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7a165376264a.ttl,True,121,137,0,45,43
347,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7a3780152090.ttl,True,186,201,0,0,37
348,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7a6f8131a906.ttl,True,224,237,0,0,80
349,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7abbed652c1a.ttl,True,233,251,0,64,23
350,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7ac990669414.ttl,True,147,162,0,0,43
351,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7aca4ae45d7c.ttl,True,227,243,0,0,27
352,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7aeb85c6cf0b.ttl,True,290,306,0,1,48
353,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7b7d5c4dd1ba.ttl,True,145,161,0,0,68
354,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7b9bdbef320f.ttl,True,168,185,0,0,55
355,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7ce8147528a3.ttl,True,143,161,0,66,26
356,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7d0c9939df48.ttl,True,160,176,0,0,60
357,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7d5a793ede3b.ttl,True,139,154,0,0,72
358,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7da6df745dc5.ttl,True,165,181,0,0,41
359,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_7e88c7bdae86.ttl,True,171,187,0,0,73
360,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_804c201052fc.ttl,True,163,179,0,0,54
361,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_805197904a75.ttl,True,114,130,0,31,7
362,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8055849c5344.ttl,True,168,183,0,0,68
363,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_810133fe1e2a.ttl,True,169,185,0,38,48
364,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_81284a6fcbce.ttl,True,193,211,0,0,66
365,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_81e786de9dfb.ttl,True,205,220,0,0,64
366,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_82116398e609.ttl,True,274,289,0,0,70
367,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_825647eb95f3.ttl,True,218,233,0,0,63
368,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8329bdcb4b52.ttl,True,142,157,0,0,52
369,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_834e768e64ba.ttl,True,248,264,0,23,36
370,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_83891a4bc9b1.ttl,True,160,177,0,50,29
371,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_83d39a85d59f.ttl,True,104,119,0,0,56
372,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8462dbdc4a6a.ttl,True,140,156,0,14,27
373,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_862f28575276.ttl,True,180,197,0,32,19
374,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_869d03cdd61f.ttl,True,209,226,0,62,28
375,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_872943c34037.ttl,True,158,174,0,20,14
376,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_889b80e1b70b.ttl,True,224,239,0,0,50
377,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_88c087b3e43b.ttl,True,145,160,0,0,37
378,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_88eda2ec8dcf.ttl,True,245,260,0,0,0
379,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_891b3ea550a0.ttl,True,123,140,0,0,28
380,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8a00dc329d3c.ttl,True,126,140,0,13,43
381,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8a0548fc5770.ttl,True,136,156,0,41,20
382,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8a336d5d2d6d.ttl,True,129,146,0,29,55
383,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8be8523cfa78.ttl,True,175,190,0,0,0
384,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8bf2b83a7f38.ttl,True,101,116,0,0,55
385,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8c4034ec538a.ttl,True,190,207,0,59,55
386,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8cc33107cf16.ttl,True,172,187,0,0,82
387,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8dea69c5326e.ttl,True,186,202,0,0,83
388,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8eca85666146.ttl,True,127,141,0,0,74
389,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8ee267586a8c.ttl,True,167,183,0,0,45
390,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8f6fbb01e775.ttl,True,586,601,0,0,66
391,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8f7fd7a3e3e9.ttl,True,137,152,0,0,72
392,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_8fbade113462.ttl,True,136,152,0,0,21
393,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_900a40a30ff4.ttl,True,173,191,0,0,24
394,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_901c2b998e10.ttl,True,130,145,0,0,66
395,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_9111fec121ac.ttl,True,145,161,0,4,15
396,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_921333765975.ttl,True,177,193,0,0,52
397,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_94e52b02a340.ttl,True,158,175,0,36,24
398,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_9533e9913740.ttl,True,192,207,0,0,60
399,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_957375f200f0.ttl,True,218,234,3,0,39
400,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_957c792b7d1a.ttl,True,196,211,0,42,16
401,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_95ae1663305e.ttl,True,179,194,0,0,77
402,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_96c5ae04feb8.ttl,True,121,136,0,0,55
403,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_96eb29ba0f72.ttl,True,131,146,0,15,28
404,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_96ec88c731fe.ttl,True,202,218,0,7,36
405,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_972d28f8e6e8.ttl,True,133,148,0,38,19
406,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_98242ea4f088.ttl,True,108,124,0,3,17
407,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_992561995723.ttl,True,192,207,0,0,53
408,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_99607645a252.ttl,True,192,208,0,0,72
