batch_index,corpus_id,filename,source_path,staged_path,staged_by
71,paper-0473,paper-0473_adaptive_machine_learning_models_for_predictive_maintenance_in_industrial_internet_of_things.pdf,extraction_papers/paper-0473_adaptive_machine_learning_models_for_predictive_maintenance_in_industrial_internet_of_things.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0473_adaptive_machine_learning_models_for_predictive_maintenance_in_industrial_internet_of_things.pdf,hardlink
72,paper-0474,paper-0474_data_driven_health_prognostics_of_nmc_lithium_ion_batteries_via_impedance_spectroscopy_using.pdf,extraction_papers/paper-0474_data_driven_health_prognostics_of_nmc_lithium_ion_batteries_via_impedance_spectroscopy_using.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0474_data_driven_health_prognostics_of_nmc_lithium_ion_batteries_via_impedance_spectroscopy_using.pdf,hardlink
73,paper-0477,paper-0477_aiot_methodology_for_retrofitting_aeronautical_manufacturing_systems.pdf,extraction_papers/paper-0477_aiot_methodology_for_retrofitting_aeronautical_manufacturing_systems.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0477_aiot_methodology_for_retrofitting_aeronautical_manufacturing_systems.pdf,hardlink
74,paper-0478,paper-0478_enabling_predictive_maintenance_in_district_heating_substations_a_labelled_dataset_and_fault.pdf,extraction_papers/paper-0478_enabling_predictive_maintenance_in_district_heating_substations_a_labelled_dataset_and_fault.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0478_enabling_predictive_maintenance_in_district_heating_substations_a_labelled_dataset_and_fault.pdf,hardlink
75,paper-0481,paper-0481_a_novel_generalized_beamforming_layer_set_for_deep_learning_based_acoustic_cavitation_detect.pdf,extraction_papers/paper-0481_a_novel_generalized_beamforming_layer_set_for_deep_learning_based_acoustic_cavitation_detect.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0481_a_novel_generalized_beamforming_layer_set_for_deep_learning_based_acoustic_cavitation_detect.pdf,hardlink
76,paper-0483,paper-0483_early_prediction_of_lithium_ion_battery_degradation_with_a_generative_pre_trained_transforme.pdf,extraction_papers/paper-0483_early_prediction_of_lithium_ion_battery_degradation_with_a_generative_pre_trained_transforme.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0483_early_prediction_of_lithium_ion_battery_degradation_with_a_generative_pre_trained_transforme.pdf,hardlink
77,paper-0486,paper-0486_cloud_based_collaborative_cnc_manufacturing_framework_integrating_tool_wear_monitoring_and_s.pdf,extraction_papers/paper-0486_cloud_based_collaborative_cnc_manufacturing_framework_integrating_tool_wear_monitoring_and_s.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0486_cloud_based_collaborative_cnc_manufacturing_framework_integrating_tool_wear_monitoring_and_s.pdf,hardlink
78,paper-0489,paper-0489_xgboost_for_multi_fault_diagnosis_and_prediction_in_permanent_magnet_synchronous_machines.pdf,extraction_papers/paper-0489_xgboost_for_multi_fault_diagnosis_and_prediction_in_permanent_magnet_synchronous_machines.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0489_xgboost_for_multi_fault_diagnosis_and_prediction_in_permanent_magnet_synchronous_machines.pdf,hardlink
79,paper-0491,paper-0491_experimental_comparative_evaluation_of_machine_learning_methods_for_early_multi_fault_detect.pdf,extraction_papers/paper-0491_experimental_comparative_evaluation_of_machine_learning_methods_for_early_multi_fault_detect.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0491_experimental_comparative_evaluation_of_machine_learning_methods_for_early_multi_fault_detect.pdf,hardlink
80,paper-0501,paper-0501_a_simple_comparative_study_on_the_effectiveness_of_bearing_fault_detection_using_different_s.pdf,extraction_papers/paper-0501_a_simple_comparative_study_on_the_effectiveness_of_bearing_fault_detection_using_different_s.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0501_a_simple_comparative_study_on_the_effectiveness_of_bearing_fault_detection_using_different_s.pdf,hardlink
81,paper-0502,paper-0502_digital_twin_based_predictive_maintenance_in_cold_chain_logistics.pdf,extraction_papers/paper-0502_digital_twin_based_predictive_maintenance_in_cold_chain_logistics.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0502_digital_twin_based_predictive_maintenance_in_cold_chain_logistics.pdf,hardlink
82,paper-0509,paper-0509_a_fault_detection_model_for_predictive_maintenance_of_a_wind_turbine_based_on_a_hybrid_deep.pdf,extraction_papers/paper-0509_a_fault_detection_model_for_predictive_maintenance_of_a_wind_turbine_based_on_a_hybrid_deep.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0509_a_fault_detection_model_for_predictive_maintenance_of_a_wind_turbine_based_on_a_hybrid_deep.pdf,hardlink
83,paper-0510,paper-0510_predictive_maintenance_of_mining_centrifuges_using_machine_learning_and_deep_learning_models.pdf,extraction_papers/paper-0510_predictive_maintenance_of_mining_centrifuges_using_machine_learning_and_deep_learning_models.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0510_predictive_maintenance_of_mining_centrifuges_using_machine_learning_and_deep_learning_models.pdf,hardlink
84,paper-0512,paper-0512_stability_analysis_and_fault_diagnosis_of_all_terrain_crane_boom_with_geometric_defects.pdf,extraction_papers/paper-0512_stability_analysis_and_fault_diagnosis_of_all_terrain_crane_boom_with_geometric_defects.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0512_stability_analysis_and_fault_diagnosis_of_all_terrain_crane_boom_with_geometric_defects.pdf,hardlink
85,paper-0513,paper-0513_energy_efficient_cooling_system_control_in_ship_engine_rooms_using_an_intelligent_integrated.pdf,extraction_papers/paper-0513_energy_efficient_cooling_system_control_in_ship_engine_rooms_using_an_intelligent_integrated.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0513_energy_efficient_cooling_system_control_in_ship_engine_rooms_using_an_intelligent_integrated.pdf,hardlink
86,paper-0517,paper-0517_system_and_system_of_systems_digital_twins_for_predictive_maintenance_and_root_cause_analysi.pdf,extraction_papers/paper-0517_system_and_system_of_systems_digital_twins_for_predictive_maintenance_and_root_cause_analysi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0517_system_and_system_of_systems_digital_twins_for_predictive_maintenance_and_root_cause_analysi.pdf,hardlink
87,paper-0518,paper-0518_fuzzy_comprehensive_state_evaluation_method_of_filter_circuit_breaker_based_on_field_operati.pdf,extraction_papers/paper-0518_fuzzy_comprehensive_state_evaluation_method_of_filter_circuit_breaker_based_on_field_operati.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0518_fuzzy_comprehensive_state_evaluation_method_of_filter_circuit_breaker_based_on_field_operati.pdf,hardlink
88,paper-0520,paper-0520_analysis_of_3d_printed_cycloidal_gear_degradation_in_a_run_to_failure_test.pdf,extraction_papers/paper-0520_analysis_of_3d_printed_cycloidal_gear_degradation_in_a_run_to_failure_test.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0520_analysis_of_3d_printed_cycloidal_gear_degradation_in_a_run_to_failure_test.pdf,hardlink
89,paper-0523,paper-0523_remaining_useful_life_prediction_of_milling_tool_based_on_improved_pso_multiam_bilstm.pdf,extraction_papers/paper-0523_remaining_useful_life_prediction_of_milling_tool_based_on_improved_pso_multiam_bilstm.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0523_remaining_useful_life_prediction_of_milling_tool_based_on_improved_pso_multiam_bilstm.pdf,hardlink
90,paper-0524,paper-0524_state_of_health_prediction_method_for_the_gas_turbine_aero_engine_fuel_metering_units_based.pdf,extraction_papers/paper-0524_state_of_health_prediction_method_for_the_gas_turbine_aero_engine_fuel_metering_units_based.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0524_state_of_health_prediction_method_for_the_gas_turbine_aero_engine_fuel_metering_units_based.pdf,hardlink
91,paper-0527,paper-0527_simultaneous_estimation_of_state_of_health_and_remaining_useful_life_for_lithium_ion_batteri.pdf,extraction_papers/paper-0527_simultaneous_estimation_of_state_of_health_and_remaining_useful_life_for_lithium_ion_batteri.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0527_simultaneous_estimation_of_state_of_health_and_remaining_useful_life_for_lithium_ion_batteri.pdf,hardlink
92,paper-0529,paper-0529_the_relationship_between_breakdowns_and_production_and_the_detection_of_breakdown_units_in_m.pdf,extraction_papers/paper-0529_the_relationship_between_breakdowns_and_production_and_the_detection_of_breakdown_units_in_m.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0529_the_relationship_between_breakdowns_and_production_and_the_detection_of_breakdown_units_in_m.pdf,hardlink
93,paper-0531,paper-0531_pi_fsl_physics_informed_few_shot_domain_adaptation_for_robust_cross_domain_condition_monitor.pdf,extraction_papers/paper-0531_pi_fsl_physics_informed_few_shot_domain_adaptation_for_robust_cross_domain_condition_monitor.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0531_pi_fsl_physics_informed_few_shot_domain_adaptation_for_robust_cross_domain_condition_monitor.pdf,hardlink
94,paper-0532,paper-0532_a_battery_cycle_level_rul_estimation_method_based_on_multi_domain_features_and_an_mcas_guide.pdf,extraction_papers/paper-0532_a_battery_cycle_level_rul_estimation_method_based_on_multi_domain_features_and_an_mcas_guide.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0532_a_battery_cycle_level_rul_estimation_method_based_on_multi_domain_features_and_an_mcas_guide.pdf,hardlink
95,paper-0533,paper-0533_an_iot_based_predictive_maintenance_framework_using_a_hybrid_deep_learning_model_for_smart_i.pdf,extraction_papers/paper-0533_an_iot_based_predictive_maintenance_framework_using_a_hybrid_deep_learning_model_for_smart_i.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0533_an_iot_based_predictive_maintenance_framework_using_a_hybrid_deep_learning_model_for_smart_i.pdf,hardlink
96,paper-0536,paper-0536_an_ensemble_lstm_based_framework_for_improved_prognostics_and_health_management_of_milling_m.pdf,extraction_papers/paper-0536_an_ensemble_lstm_based_framework_for_improved_prognostics_and_health_management_of_milling_m.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0536_an_ensemble_lstm_based_framework_for_improved_prognostics_and_health_management_of_milling_m.pdf,hardlink
97,paper-0537,paper-0537_intelligent_condition_monitoring_of_power_cables_using_advanced_machine_learning_models.pdf,extraction_papers/paper-0537_intelligent_condition_monitoring_of_power_cables_using_advanced_machine_learning_models.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0537_intelligent_condition_monitoring_of_power_cables_using_advanced_machine_learning_models.pdf,hardlink
98,paper-0540,paper-0540_non_destructive_assessment_of_gamma_radiation_aging_in_nuclear_cables_via_new_dielectric_spe.pdf,extraction_papers/paper-0540_non_destructive_assessment_of_gamma_radiation_aging_in_nuclear_cables_via_new_dielectric_spe.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0540_non_destructive_assessment_of_gamma_radiation_aging_in_nuclear_cables_via_new_dielectric_spe.pdf,hardlink
99,paper-0541,paper-0541_dynamic_maintenance_optimization_of_the_ds306_detacher_a_preventive_approach_and_operational.pdf,extraction_papers/paper-0541_dynamic_maintenance_optimization_of_the_ds306_detacher_a_preventive_approach_and_operational.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0541_dynamic_maintenance_optimization_of_the_ds306_detacher_a_preventive_approach_and_operational.pdf,hardlink
100,paper-0542,paper-0542_multiple_synergistic_degradation_parameter_identification_of_pem_fuel_cells_utilizing_threat.pdf,extraction_papers/paper-0542_multiple_synergistic_degradation_parameter_identification_of_pem_fuel_cells_utilizing_threat.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0542_multiple_synergistic_degradation_parameter_identification_of_pem_fuel_cells_utilizing_threat.pdf,hardlink
101,paper-0543,paper-0543_deep_learning_based_detection_and_forecasting_of_performance_losses_in_solar_pv_systems_usin.pdf,extraction_papers/paper-0543_deep_learning_based_detection_and_forecasting_of_performance_losses_in_solar_pv_systems_usin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0543_deep_learning_based_detection_and_forecasting_of_performance_losses_in_solar_pv_systems_usin.pdf,hardlink
102,paper-0545,paper-0545_an_intelligent_predictive_maintenance_architecture_for_substation_automation_real_world_vali.pdf,extraction_papers/paper-0545_an_intelligent_predictive_maintenance_architecture_for_substation_automation_real_world_vali.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0545_an_intelligent_predictive_maintenance_architecture_for_substation_automation_real_world_vali.pdf,hardlink
103,paper-0546,paper-0546_an_intelligent_condition_monitoring_framework_for_alkaline_water_electrolyzers_based_on_hybr.pdf,extraction_papers/paper-0546_an_intelligent_condition_monitoring_framework_for_alkaline_water_electrolyzers_based_on_hybr.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0546_an_intelligent_condition_monitoring_framework_for_alkaline_water_electrolyzers_based_on_hybr.pdf,hardlink
104,paper-0547,paper-0547_a_low_cost_predictive_maintenance_system_for_co2_laser_cutting_machines_based_on_multi_senso.pdf,extraction_papers/paper-0547_a_low_cost_predictive_maintenance_system_for_co2_laser_cutting_machines_based_on_multi_senso.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0547_a_low_cost_predictive_maintenance_system_for_co2_laser_cutting_machines_based_on_multi_senso.pdf,hardlink
105,paper-0548,paper-0548_study_on_methods_and_a_system_for_real_time_monitoring_of_the_remaining_useful_life_of_a_mil.pdf,extraction_papers/paper-0548_study_on_methods_and_a_system_for_real_time_monitoring_of_the_remaining_useful_life_of_a_mil.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0548_study_on_methods_and_a_system_for_real_time_monitoring_of_the_remaining_useful_life_of_a_mil.pdf,hardlink
106,paper-0550,paper-0550_a_novel_hierarchical_temporal_graph_physics_guided_fusion_network_for_predictive_fault_diagn.pdf,extraction_papers/paper-0550_a_novel_hierarchical_temporal_graph_physics_guided_fusion_network_for_predictive_fault_diagn.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0550_a_novel_hierarchical_temporal_graph_physics_guided_fusion_network_for_predictive_fault_diagn.pdf,hardlink
107,paper-0552,paper-0552_optimizing_inspection_and_maintenance_decisions_in_degrading_systems_with_quality_loss.pdf,extraction_papers/paper-0552_optimizing_inspection_and_maintenance_decisions_in_degrading_systems_with_quality_loss.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0552_optimizing_inspection_and_maintenance_decisions_in_degrading_systems_with_quality_loss.pdf,hardlink
108,paper-0557,paper-0557_federated_learning_for_critical_electrical_infrastructure_handling_data_heterogeneity_for_pr.pdf,extraction_papers/paper-0557_federated_learning_for_critical_electrical_infrastructure_handling_data_heterogeneity_for_pr.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0557_federated_learning_for_critical_electrical_infrastructure_handling_data_heterogeneity_for_pr.pdf,hardlink
