corpus_id,source_title,pdf_file,pdf_sha256,duplicate_sha256_count,final_extraction_run,actual_model,chunks,retry_run_count,sanitization,run_notes,facts_file,facts_sha256,query_index,extracted_title,extracted_task,extracted_case_count,matched_graph_literal,linkage_method,title_match_score,linkage_confidence
paper-0105,INTELLIGENT SYSTEM FOR AUTOMATED DESIGN OF ENERGY-EFFICIENT FACILITIES IN THE AGRO-INDUSTRIAL COMPLEX WITH BUILT-IN DIAGNOSTICS OF ELECTRICAL MACHINES,extraction_papers/paper-0105_intelligent_system_for_automated_design_of_energy_efficient_facilities_in_the_agro_industria.pdf,e79ec56f9f266b0501d5639a8a715a699583804a98eef0b0d629ea9e3545e97f,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_ff6a373cd570.ttl,2ecbbe1dc9d1d8a46cdd395a28b0ab0e5041d0431d645a7acb6240e723aa66c6,100,FactsChenHuStudy,Health assessment,1,INTELLIGENT SYSTEM FOR AUTOMATED DESIGN OF ENERGYEFFICIENT FACILITIES IN THE AGRO-INDUSTRIAL COMPLEX WITH BUILT-IN DIAGNOSTICS OF ELECTRICAL MACHINES,reconstructed_bipartite_title_match,0.996656,exact_or_near_exact
paper-0108,Digital Demodulation Method and Application of a PWM-Excited Differential Self-Inductive Displacement Transducer,extraction_papers/paper-0108_digital_demodulation_method_and_application_of_a_pwm_excited_differential_self_inductive_dis.pdf,fe0a947e1e1599e9079e1c789157de547a277cf53ca91e11fc85eb72ed88fc0b,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_cfc179a146da.ttl,9dd6006309cdbc1195a1487d130565a14cadc1013fac39fca93d563dbe18e167,79,Factsref9,One step future state forecast,1,Digital Demodulation Method and Application of a PWM-Excited Differential Self-Inductive Displacement Transducer,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0110,A framework for probabilistic prediction of remaining useful life in structural materials,extraction_papers/paper-0110_a_framework_for_probabilistic_prediction_of_remaining_useful_life_in_structural_materials.pdf,73c756a1c5d62d9351f6a6681633de05d0a141025012570663a84b9874d20826,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_fb9baedee0bb.ttl,892236951ae43bcdd7f132e62baca90c48e9975913d2dc9148d8474f3613d84b,99,Zhang et al. - probabilistic treatment (referenced in text),Remaining useful life estimation,4,A framework for probabilistic prediction of remaining useful life in structural materials,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0111,Structural fatigue failure analysis and lifetime reliability monitoring strategy of the lattice jib in all-terrain cranes,extraction_papers/paper-0111_structural_fatigue_failure_analysis_and_lifetime_reliability_monitoring_strategy_of_the_latt.pdf,6da8603f24f142c60281c8202c20b95c6af76693af1243ab5827c9c0c9305825,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_f1592c013293.ttl,b9ff46db29b4c3aefb3a5168834fc255294f98d61c0e465d9ee54703c11f2b8a,94,Factsarticle1_7,Fault detection,1,Structural fatigue failure analysis and lifetime reliability monitoring strategy of the lattice jib in allterrain cranes,reconstructed_bipartite_title_match,0.995851,exact_or_near_exact
paper-0116,A Quantitative Estimation Method for Cable Deterioration Degree Based on SDP Transform and Reflection Coefficient Spectrum,extraction_papers/paper-0116_a_quantitative_estimation_method_for_cable_deterioration_degree_based_on_sdp_transform_and_r.pdf,f028cdecf840d1c7f7642fb77cc5f9ea6b52249cd638332e12e84e3666b90913,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_5f2bc68116b8.ttl,ed9cfb10b3adb700567c9ab006991f577f166e41b8dab5dd5c217b7e316a3930,39,FactsArticleIntroReflectionSymDot,Fault feature extraction,2,AQuantitative Estimation Method for Cable Deterioration Degree Based on SDP Transform and Reflection Coefficient Spectrum,reconstructed_bipartite_title_match,0.995885,exact_or_near_exact
paper-0123,Characterization and health index assessment of 34.5 kV cross-linked polyethylene (XLPE) power cables,extraction_papers/paper-0123_characterization_and_health_index_assessment_of_34_5_kv_cross_linked_polyethylene_xlpe_power.pdf,5fdc15f6d4c0bdde42a2db3aff232c860a02dd6b7f4c018a9b5df101db5fe6aa,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_046ebc06c607.ttl,85a6c79dd141996cbee9889def7a719cca45e601ffc9dea2a8e2bb6c18686f0c,3,FactsArticle1_11,Fault detection,1,Characterization and health index assessment of 34.5 kV cross-linked polyethylene (XLPE) power cables,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0125,A Method for Selecting Key Flight Parameters of Aircraft Based on Dual-Domain Rough Set and Three-Branch Decision,extraction_papers/paper-0125_a_method_for_selecting_key_flight_parameters_of_aircraft_based_on_dual_domain_rough_set_and.pdf,74fb58a6bd0af0455d9488f077ae795ca5955f94d6c64152beeac4f67a1d0fcc,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_8d8a5b72c774.ttl,dddcef01b804bb273641b06d9a3b431ae2fb14b81d687aa82a1a90ab92ab88b1,56,Factsamethod_2026,One step future state forecast,2,AMethod for Selecting Key Flight Parameters of Aircraft Based on Dual-Domain Rough Set and Three-Branch Decision,reconstructed_bipartite_title_match,0.995556,exact_or_near_exact
paper-0127,Temporal modeling for domain-invariant fault diagnosis in robotics digital twin systems,extraction_papers/paper-0127_temporal_modeling_for_domain_invariant_fault_diagnosis_in_robotics_digital_twin_systems.pdf,98de150a0ee557978a41317ab6dc317ccb10cae61c5389796e312d5059756f9b,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_32c353e565f9.ttl,499b327c3cde06f3e3cbba6496ed97a982d8a886058e7396dfe521b53564ba06,19,Untitled extracted case,One step future state forecast,1,Temporal modeling for domain-invariant fault diagnosis in robotics digital twin systems,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0129,Data-Driven Remaining Useful Life Prediction for Pt–Rh Thermocouples Using an Extended Kalman Filter,extraction_papers/paper-0129_data_driven_remaining_useful_life_prediction_for_pt_rh_thermocouples_using_an_extended_kalma.pdf,6d12c0804fe90d748b4e82d0e606994788c329510578710a4033873271e8b6bf,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_c755cd0572dd.ttl,09aeda840f121b0ff8a523429f0b7c6c354c886d928c9cd38e3cc184da2d84d0,74,Factsarticle1_8,Remaining useful life estimation,1,Data-Driven Remaining Useful Life Prediction for Pt-Rh Thermocouples Using an Extended Kalman Filter,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0136,Tribotechnical Diagnostics of Aircraft Emergency Hydrogenerator NP-27 T,extraction_papers/paper-0136_tribotechnical_diagnostics_of_aircraft_emergency_hydrogenerator_np_27_t.pdf,d771135e2905924ad745f71e8966a4165fbd17aef04b5e7b9c733ec34c5c9e61,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_de5ca28afd63.ttl,c699f22bb08f77835d3c854ea6eecf76e604bde87e107f5df1f112f79df236d0,82,Factsarticle1_9,Fault feature extraction,1,Tribotechnical Diagnostics of Aircraft Emergency Hydrogenerator NP-27 T,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0137,Enhanced acoustic monitoring for industrial predictive maintenance using semi-coprime microphone array and joint spatial-frequency filtering,extraction_papers/paper-0137_enhanced_acoustic_monitoring_for_industrial_predictive_maintenance_using_semi_coprime_microp.pdf,094f367cbd019379bc674043e26e4c04894f53d203372703320604e408accf79,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_08d54e2673f7.ttl,d65c327a27d52bd526504829248ec5d5b70ab639c190e5c2add36627c7d24930,5,FactsPaper1,Fault detection,2,Enhanced acoustic monitoring for industrial predictive maintenance using semi-coprime microphone array and joint spatial-frequency filtering,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0138,Turbofan engine health status prediction with heterogeneous ensemble deep neural networks,extraction_papers/paper-0138_turbofan_engine_health_status_prediction_with_heterogeneous_ensemble_deep_neural_networks.pdf,c887ea0ac9563c90ff09c6846a8b1b62ed349f93d8e53ac0149635c1ec968326,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_4ef590c98f1b.ttl,6b5bc69a2dafa176951f759e2d7db9113dd6878d342ad8fd7f0734cf6ffdfbe7,31,Factspaper1,One step future state forecast,1,Turbofan engine health status prediction with heterogeneous ensemble deep neural networks,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0142,A Comparative Study of Imbalance-Handling Methods in Multiclass Predictive Maintenance,extraction_papers/paper-0142_a_comparative_study_of_imbalance_handling_methods_in_multiclass_predictive_maintenance.pdf,abe2476a314255e144905d5dbfccb0b7fb26123fdf0e577b6b6d8c274deb775e,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_c72bcc7ff5df.ttl,39ae4875c2cf78e15e536ea94afd233944de72935104d54931afe213841b8ac8,73,FactsThisStudy_3,One step future state forecast,2,A Comparative Study of Imbalance-Handling Methods in Multiclass Predictive Maintenance,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0143,Design of an in-pipe inspection robotic system (IPIRS) with YOLOv8–LSTM integration for real-time in-pipe navigation,extraction_papers/paper-0143_design_of_an_in_pipe_inspection_robotic_system_ipirs_with_yolov8_lstm_integration_for_real_t.pdf,5c97f320e24ec4b605a6dab63865016188e16e4366ab221a719b9e2f84e6a739,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_eee19782a44b.ttl,427d40cce9f1fd5c8721d20670d9c560c1cf9ac06de44311d870e7d74e4274a3,92,CNN for sewer defect classification,Fault detection,2,Design of an in-pipe inspection robotic system (IPIRS) with YOLOv8-LSTM integration for realtime in-pipe navigation,reconstructed_bipartite_title_match,0.995595,exact_or_near_exact
paper-0144,Optimal condition-based maintenance strategy for a three-state system under dependent competing failures,extraction_papers/paper-0144_optimal_condition_based_maintenance_strategy_for_a_three_state_system_under_dependent_compet.pdf,414145e94e1eae411354e99cc689605807a758b2386fc32ba345cc2c8c17c4aa,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_6e7c4f90a8d7.ttl,806989af458dffa65efe973e933f0de8d30fe98665ca6392a69a8cdf50d0850d,43,preventive maintenance,Health assessment,1,Optimal condition-based maintenance strategy for a three-state system under dependent competing failures,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0148,A machine learning-based classification method for SynRM faults,extraction_papers/paper-0148_a_machine_learning_based_classification_method_for_synrm_faults.pdf,14ac8578d3bcdb3c8cb1c0fabb7dbc79aa029dfd36eb2db841ee874f07464771,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_e339faccffb2.ttl,8738958cd1493fd94b6f2814fc081415d3e7055bb42ab67f885b4eea2c349f1a,84,FactsArticle1_12,Fault feature extraction,1,A machine learning-based classification method for SynRM faults,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0149,Enhanced Neural Real-Time Digital Twin for Electrical Drives,extraction_papers/paper-0149_enhanced_neural_real_time_digital_twin_for_electrical_drives.pdf,4fa2ebc7d89f43347f6e0ff71ad4fea25c178a2a0917fda58f2e609203a7092f,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_eebe82604414.ttl,1665ac0f2090985925b259552fa90f03d373c8e472c63ded9711ad986f855fec,91,Factsarticle_1_2,Fault detection,3,Enhanced Neural Real-Time Digital Twin for Electrical Drives,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0150,"A two-stage framework for cost-sensitive predictive maintenance using deep learning, GANs, and risk-aware clustering",extraction_papers/paper-0150_a_two_stage_framework_for_cost_sensitive_predictive_maintenance_using_deep_learning_gans_and.pdf,be26a3de2de6251587805c454214798a1bfd3504ae9c581bd788774d33cef9fe,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_9b53e6caba2d.ttl,aaa5905c0757400b00624d1ac792438ade7eaba3a0dfc7d197962384626be140,61,FactsArticle1_13,Remaining useful life estimation,1,"A two-stage framework for costsensitive predictive maintenance using deep learning, GANs, and risk-aware clustering",reconstructed_bipartite_title_match,0.995595,exact_or_near_exact
paper-0155,Prediction of remaining useful life for electronic equipment based on online PINN,extraction_papers/paper-0155_prediction_of_remaining_useful_life_for_electronic_equipment_based_on_online_pinn.pdf,c8bf8eb65e66a1ba15d35f16009b67340d76fcf623d4534dd1181b3f90afeebd,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_fa4fa2d69a6d.ttl,b525de74e8991b15b057ab9513129dd9661683b8882638c92cb8a40992e3b098,97,FactsChenStudy,Remaining useful life estimation,2,Prediction of remaining useful life for electronic equipment based on online PINN,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0157,Differentially Private Federated Learning for Remaining Useful Life Prediction,extraction_papers/paper-0157_differentially_private_federated_learning_for_remaining_useful_life_prediction.pdf,08db867b8e6a8cf7d680555ccb3fd0ea154c04a8bf8010bb58eabd8b64c4eee6,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_c7f80acd8249.ttl,1bbf52d70ef72a232e443c75bf1b86d112327ad877d3ea37d5fc693373fa43e0,75,Untitled extracted case,One step future state forecast,1,Differentially Private Federated Learning for Remaining Useful Life Prediction,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0161,MFAFENet: A Multi-Sensor Collaborative and Multi-Scale Feature Information Adaptive Fusion Network for Spindle Rotational Error Classification in CNC Machine Tools,extraction_papers/paper-0161_mfafenet_a_multi_sensor_collaborative_and_multi_scale_feature_information_adaptive_fusion_ne.pdf,54e0bc435829302fd0aebcaf24709d7c9e973fbd57ddb67a45ea2d20438ea30c,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_247755c3ba72.ttl,f3f5922c2181b6878ba9f82e0b42c36a39d9a9c34e6c218fc0d23e05a6502a95,16,FactsArticleMfafeNet,One step future state forecast,1,MFAFENet: A Multi-Sensor Collaborative and Multi-Scale Feature Information Adaptive Fusion Network for Spindle Rotational Error Classification in CNC Machine Tools,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-0162,Multivariate time-series forecasting of ASTRI-Horn monitoring data: A Normal Behavior Model,extraction_papers/paper-0162_multivariate_time_series_forecasting_of_astri_horn_monitoring_data_a_normal_behavior_model.pdf,074e9befbf7ef800a62e356ebca804668bb416b0d433be303ba5ea7f78ef8c43,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_cb41385fe115.ttl,6c40fd333bc2a34147598b7e330c18f90fa1a04391096cbfea23b4dab034088f,77,FactsarticleAstriHorn,One step future state forecast,2,Multivariate time-series forecasting of ASTRI-Horn monitoring data: A Normal Behavior Model I,reconstructed_bipartite_title_match,0.989011,exact_or_near_exact
paper-0163,A Data-Driven Framework for Lithium-Ion Battery Remaining Useful Life Prediction Using CNN and Machine Learning Models,extraction_papers/paper-0163_a_data_driven_framework_for_lithium_ion_battery_remaining_useful_life_prediction_using_cnn_a.pdf,6b333d91e6bc720061b7a36a9de2cd920b4f5858088cb98a9b5be887c3864956,1,run_100_20260611_194110,gpt-5-mini,3,0,false,direct,extraction_papers/ontocast_runs/run_100_20260611_194110/output/facts_7e8b13361693.ttl,7ae6777aeeb3848b6fe2fadb42c9b9dadd209eb3f8a34ee9d6d5dd96684f969f,47,Factsarticle1_15,Remaining useful life estimation,2,AData-Driven Framework for Lithium-Ion Battery Remaining Useful Life Prediction Using CNN and Machine Learning Models,reconstructed_bipartite_title_match,0.995745,exact_or_near_exact
