removed_at,corpus_id,pdf_path,screening_reason_category,screening_confidence,screening_notes,title,doi
2026-06-04T15:43:31,paper-3265,extraction_papers\paper-3265_controlled_fault_current_interruption_scheme_for_improved_fault_prediction_accuracy.pdf,other_nonmaintenance,medium,Short-circuit current prediction not maintenance,Controlled Fault Current Interruption Scheme for Improved Fault Prediction Accuracy,10.3390/app15063106
2026-06-04T15:43:31,paper-3268,extraction_papers\paper-3268_particle_swarm_optimization_long_short_term_memory_based_dynamic_prediction_model_of_single.pdf,generic_nonmaintenance_ai_control,medium,Process temperature prediction not maintenance,Particle Swarm Optimization–Long Short-Term Memory-Based Dynamic Prediction Model of Single-Crystal Furnace Temperature and Heating Power,10.3390/cryst15020110
2026-06-04T15:43:31,paper-3277,extraction_papers\paper-3277_artificial_intelligence_enabled_supply_chain_management_unlocking_new_opportunities_and_chal.pdf,business_social_finance,high,Supply chain management overview,Artificial Intelligence-Enabled Supply Chain Management: Unlocking New Opportunities and Challenges,10.47852/bonviewAIA42021814
2026-06-04T15:43:31,paper-3284,extraction_papers\paper-3284_global_reporting_format_automation_under_rain_runways_conditions_monitoring_in_real_time_usi.pdf,other_nonmaintenance,high,Runway rain condition reporting not maintenance,Global Reporting Format Automation Under Rain: Runways Conditions Monitoring in Real-Time Using Integrated Sensing and Communication Technology,10.1002/eng2.70043
2026-06-04T15:43:31,paper-3293,extraction_papers\paper-3293_can_the_triglyceride_glucose_index_identify_prediabetes_in_children_and_adolescents_with_obe.pdf,acronym_collision,high,Prediabetes study not maintenance,Can the triglyceride–glucose index identify prediabetes in children and adolescents with obesity? a cross-sectional study,10.3389/fendo.2025.1657912
2026-06-04T15:43:31,paper-3307,extraction_papers\paper-3307_generalization_of_set_of_features_for_the_software_fault_prediction_using_ant_colony_based_f.pdf,software_it_cyber,high,Software fault prediction feature selection,Generalization of set of features for the software fault prediction using ant colony-based feature selection,10.1007/s41870-025-02919-w
2026-06-04T15:43:31,paper-3344,extraction_papers\paper-3344_the_problems_of_scooter_sharing_in_smart_cities_based_on_the_example_of_the_silesian_region.pdf,other_nonmaintenance,high,Scooter sharing usage issues not predictive maintenance,The Problems of Scooter-Sharing in Smart Cities Based on the Example of the Silesian Region in Poland,10.3390/smartcities8010016
2026-06-04T15:43:31,paper-3353,extraction_papers\paper-3353_analysis_of_oria_abraka_33_11_kv_power_sub_station_a_case_for_sustainable_power_supply.pdf,other_nonmaintenance,medium,Substation availability analysis without maintenance,Analysis of Oria Abraka 33/11 kV Power Sub-Station: A Case for Sustainable Power Supply,10.37933/nipes/7.1.2025.17
2026-06-04T15:43:31,paper-3372,extraction_papers\paper-3372_scalable_and_adaptive_machine_learning_models_for_early_software_fault_prediction_in_agile_d.pdf,software_it_cyber,high,Agile software fault prediction,SCALABLE AND ADAPTIVE MACHINE LEARNING MODELS FOR EARLY SOFTWARE FAULT PREDICTION IN AGILE DEVELOPMENT: ENHANCING SOFTWARE RELIABILITY AND SPRINT PLANNING EFFICIENCY,10.12732/ijam.v38i2s.74
2026-06-04T15:43:31,paper-3384,extraction_papers\paper-3384_the_impact_of_defect_re_prediction_on_software_testing.pdf,software_it_cyber,high,Software defect prediction study,The Impact of Defect (Re) Prediction on Software Testing,10.1587/transinf.2024MPL0002
2026-06-04T15:43:31,paper-3394,extraction_papers\paper-3394_application_and_optimization_of_industrial_internet_and_big_data_analytics_in_enterprise_dec.pdf,generic_nonmaintenance_ai_control,high,Enterprise decision support without maintenance,Application and Optimization of Industrial Internet and Big Data Analytics in Enterprise Decision-Making †,10.3390/engproc2025103027
2026-06-04T15:43:31,paper-3419,extraction_papers\paper-3419_development_of_a_personal_health_management_system_integrating_digital_twin_technology_and_s.pdf,acronym_collision,high,PHM means personal health management,Development of a personal health management system integrating digital twin technology and smart wearables in China,10.3389/fpubh.2025.1674111
2026-06-04T15:43:31,paper-3430,extraction_papers\paper-3430_advanced_ecg_signal_analysis_for_cardiovascular_disease_diagnosis_using_avoa_optimized_ensem.pdf,clinical_human_outcome,high,ECG cardiovascular disease diagnosis,Advanced ECG Signal Analysis for Cardiovascular Disease Diagnosis Using AVOA Optimized Ensembled Deep Transfer Learning Approaches,10.32604/cmc.2025.063562
2026-06-04T15:43:31,paper-3434,extraction_papers\paper-3434_utilizing_artificial_intelligence_in_energy_management_systems_to_improve_carbon_emission_re.pdf,generic_nonmaintenance_ai_control,high,AI energy management sustainability only,UTILIZING ARTIFICIAL INTELLIGENCE IN ENERGY MANAGEMENT SYSTEMS TO IMPROVE CARBON EMISSION REDUCTION AND SUSTAINABILITY,10.22437/jiituj.v9i1.38665
2026-06-04T15:43:31,paper-3479,extraction_papers\paper-3479_quality_assurance_via_a_cyber_physical_system_of_a_pbf_lb_m_machine.pdf,generic_nonmaintenance_ai_control,medium,Additive manufacturing quality assurance only,Quality assurance via a cyber physical system of a PBF-LB/M machine,10.1007/s40964-025-00978-w
2026-06-04T15:43:31,paper-3486,extraction_papers\paper-3486_task_execution_failure_prediction_based_on_1dcnn_and_transformer_in_cloud.pdf,software_it_cyber,high,Cloud task failure prediction,Task execution Failure Prediction Based on 1DCNN and Transformer in Cloud,10.3837/tiis.2025.02.004
2026-06-04T15:43:31,paper-3489,extraction_papers\paper-3489_boosting_software_fault_prediction_accuracy_with_ensemble_learning.pdf,software_it_cyber,high,Software defect prediction,Boosting Software Fault Prediction Accuracy with Ensemble Learning †,10.3390/engproc2025107063
2026-06-04T15:43:31,paper-3496,extraction_papers\paper-3496_optimization_of_electric_service_quality_in_distribution_substations_in_urban_rural_areas_of.pdf,generic_nonmaintenance_ai_control,medium,Power quality optimization not maintenance,Optimization of Electric Service Quality in Distribution Substations in Urban-Rural Areas of Central Peru: An Approach Based on the Technical Standard for Electric Service Quality,10.14445/23488379/IJEEE-V12I2P103
2026-06-04T15:43:31,paper-3497,extraction_papers\paper-3497_bayesian_monitoring_of_machining_processes_using_non_intrusive_sensing_and_on_machine_compar.pdf,generic_nonmaintenance_ai_control,medium,Machining product quality monitoring only,Bayesian monitoring of machining processes using non-intrusive sensing and on-machine comparator measurement,10.1007/s00170-025-15174-x
2026-06-04T15:43:31,paper-3502,extraction_papers\paper-3502_artificial_intelligence_driven_internet_of_things_framework_for_wind_energy_monitoring_and_p.pdf,generic_nonmaintenance_ai_control,medium,Wind energy performance optimization only,Artificial Intelligence Driven Internet of Things Framework for Wind Energy Monitoring and Performance Enhancement in Smart Cities,10.1155/er/7215655
2026-06-04T15:43:31,paper-3506,extraction_papers\paper-3506_lightweight_cnc_digital_process_twin_framework_iiot_integration_with_open62541_opc_ua_protoc.pdf,generic_nonmaintenance_ai_control,medium,CNC digital process twin no maintenance,Lightweight CNC digital process twin framework: IIoT integration with open62541 OPC UA protocol,10.1080/21693277.2025.2544981
2026-06-04T15:43:31,paper-3507,extraction_papers\paper-3507_multi_objective_optimisation_of_a_variable_speed_limit_control_strategy_in_a_tunnel_maintena.pdf,other_nonmaintenance,high,Traffic control in maintenance work zone,MULTI-OBJECTIVE OPTIMISATION OF A VARIABLE SPEED LIMIT CONTROL STRATEGY IN A TUNNEL MAINTENANCE WORK ZONE OF THE MOUNTAIN HIGHWAY,10.7250/bjrbe.2025-20.666
2026-06-04T15:43:31,paper-3508,extraction_papers\paper-3508_optimizing_bioleaching_for_printed_circuit_board_copper_recovery_an_ai_driven_rgb_based_appr.pdf,biology_biotech_non_equipment,high,Bioleaching process optimization only,Optimizing Bioleaching for Printed Circuit Board Copper Recovery: An AI-Driven RGB-Based Approach,10.3390/app15010129
2026-06-04T15:43:31,paper-3509,extraction_papers\paper-3509_waste_efficiency_in_cold_supply_chains_through_industry_4_0_enabled_digitalisation.pdf,business_social_finance,high,Cold supply chain waste optimization,Waste efficiency in cold supply chains through industry 4.0-enabled digitalisation,10.1080/19397038.2025.2461564
2026-06-04T15:43:31,paper-3511,extraction_papers\paper-3511_development_and_implementation_of_a_public_data_repository_for_photovoltaic_systems_case_stu.pdf,generic_nonmaintenance_ai_control,medium,PV data repository performance monitoring,Development and implementation of a public data repository for photovoltaic systems: Case study malta's living laboratories,10.1016/j.seja.2025.100100
2026-06-04T15:43:31,paper-3521,extraction_papers\paper-3521_wide_bandgap_semiconductor_amplifiers_for_fusion_plasma_heating_and_control.pdf,other_nonmaintenance,high,Fusion amplifier hardware development only,Wide-Bandgap Semiconductor Amplifiers for Fusion Plasma Heating and Control,10.1080/15361055.2025.2540212
2026-06-04T15:43:31,paper-3549,extraction_papers\paper-3549_monitoring_modeling_and_analysis_of_the_electromagnetic_environment_of_hvdc_transmission_lin.pdf,generic_nonmaintenance_ai_control,medium,HVDC environmental field modeling only,Monitoring modeling and analysis of the electromagnetic environment of HVDC transmission lines based on ion flow and wind coupling field,10.3389/fenrg.2025.1571485
2026-06-04T15:43:31,paper-3550,extraction_papers\paper-3550_establishing_a_nomogram_for_post_hepatectomy_liver_failure_prediction_in_hepatocellular_carc.pdf,clinical_human_outcome,high,Post-hepatectomy liver failure prediction,Establishing a nomogram for post-hepatectomy liver failure prediction in hepatocellular carcinoma based on pre-operative and perioperative parameters,10.3389/fmed.2025.1670396
2026-06-04T15:43:31,paper-3563,extraction_papers\paper-3563_ai_driven_blockchain_solutions_for_enhancing_decision_making_in_complex_engineering_projects.pdf,business_social_finance,medium,Engineering project decision support only,AI-DRIVEN BLOCKCHAIN SOLUTIONS FOR ENHANCING DECISION-MAKING IN COMPLEX ENGINEERING PROJECTS,10.30765/er.2632
2026-06-04T15:43:31,paper-3564,extraction_papers\paper-3564_development_of_advanced_intrusion_detection_approach_using_machine_and_ensemble_learning_for.pdf,software_it_cyber,high,IIoT intrusion detection,Development of advanced intrusion detection approach using machine and ensemble learning for industrial internet of things networks,10.20537/2076-7633-2025-17-5-799-827
2026-06-04T15:43:31,paper-3580,extraction_papers\paper-3580_fetal_health_risk_classification_using_important_feature_selection_and_cart_model_on_cardiot.pdf,clinical_human_outcome,high,Fetal health risk classification,Fetal Health Risk Classification Using Important Feature Selection and Cart Model on Cardiotocography Data,10.31449/inf.v49i1.5658
2026-06-04T15:43:31,paper-3581,extraction_papers\paper-3581_passive_monitoring_of_parkinson_tremor_in_daily_life_a_prototypical_network_approach.pdf,clinical_human_outcome,high,Parkinson tremor patient monitoring,Passive Monitoring of Parkinson Tremor in Daily Life: A Prototypical Network Approach,10.3390/s25020366
2026-06-04T15:43:31,paper-3591,extraction_papers\paper-3591_managerial_drivers_and_performance_outcomes_of_ai_adoption_in_automotive_manufacturing.pdf,business_social_finance,high,Managerial AI adoption outcomes,Managerial Drivers and Performance Outcomes of AI Adoption in Automotive Manufacturing,10.14569/IJACSA.2025.0161188
2026-06-04T15:43:31,paper-3608,extraction_papers\paper-3608_performance_evaluation_of_deep_learning_image_classification_modules_in_the_mun_absai_ice_ri.pdf,environment_natural_system,high,Sea ice navigation risk classification,Performance Evaluation of Deep Learning Image Classification Modules in the MUN-ABSAI Ice Risk Management Architecture,10.3390/s25020326
2026-06-04T15:43:31,paper-3609,extraction_papers\paper-3609_devising_an_automated_method_for_experimental_measurement_of_the_rotor_inertia_moment_in_low.pdf,other_nonmaintenance,high,Generator inertia measurement not maintenance,DEVISING AN AUTOMATED METHOD FOR EXPERIMENTAL MEASUREMENT OF THE ROTOR INERTIA MOMENT IN LOW-POWER ASYNCHRONOUS GENERATORS OF RENEWABLE ENERGY SOURCES,10.15587/1729-4061.2025.331740
2026-06-04T15:43:31,paper-3612,extraction_papers\paper-3612_digital_technologies_and_cybersecurity_of_transport_infrastructure_challenges_for_rail_trans.pdf,software_it_cyber,high,Rail cybersecurity management focus,DIGITAL TECHNOLOGIES AND CYBERSECURITY OF TRANSPORT INFRASTRUCTURE: CHALLENGES FOR RAIL TRANSPORT,10.61089/aot2025.yfgz9c91
2026-06-04T15:43:31,paper-3621,extraction_papers\paper-3621_construction_of_fully_automated_key_production_line.pdf,generic_nonmaintenance_ai_control,high,Product inspection and process monitoring only,Construction of Fully Automated Key Production Line †,10.3390/engproc2025092083
2026-06-04T15:43:31,paper-3623,extraction_papers\paper-3623_ai_enhanced_embedded_iot_system_for_real_time_industrial_sensor_calibration.pdf,generic_nonmaintenance_ai_control,high,Sensor calibration not asset maintenance,AI-Enhanced Embedded IoT System for Real-Time Industrial Sensor Calibration †,10.3390/engproc2025115013
2026-06-04T15:43:31,paper-3624,extraction_papers\paper-3624_heart_disease_prediction_with_a_feature_sensitized_interpretable_framework_for_the_internet.pdf,clinical_human_outcome,high,Heart disease prediction,Heart disease prediction with a feature-sensitized interpretable framework for the Internet of Medical Things sensors,10.3389/fdgth.2025.1612915
2026-06-04T15:43:31,paper-3635,extraction_papers\paper-3635_digital_behaviour_change_intervention_for_weight_loss_maintenance_in_adults_with_obesity_a_f.pdf,clinical_human_outcome,high,Human weight maintenance intervention,Digital behaviour change intervention for weight loss maintenance in adults with obesity: a feasibility pilot study of eCHANGE,10.1080/0144929X.2024.2399299
2026-06-04T15:43:31,paper-3641,extraction_papers\paper-3641_design_and_performance_of_the_fbcm23_asic_for_the_cms_luminosity_measurement.pdf,acronym_collision,high,FBCM is beam condition monitoring,Design and Performance of the FBCM23 ASIC for the CMS Luminosity Measurement,10.1109/TNS.2025.3596108
2026-06-04T15:43:31,paper-3648,extraction_papers\paper-3648_ai_driven_property_management_decision_support_system_using_lstm_networks_for_energy_optimiz.pdf,generic_nonmaintenance_ai_control,high,Property energy optimization only,AI-Driven Property Management Decision Support System Using LSTM Networks for Energy Optimization; [Prispevek opisuje sistem za podporo odločanju v upravljanju nepremičnin na podlagi umetne inteligence in LSTM modelov],10.31449/inf.v49i10.6964
2026-06-04T15:43:31,paper-3653,extraction_papers\paper-3653_overview_of_memory_efficient_architectures_for_deep_learning_in_real_time_systems.pdf,generic_nonmaintenance_ai_control,high,Generic deep learning efficiency review,Overview of Memory-Efficient Architectures for Deep Learning in Real-Time Systems †,10.3390/engproc2025104077
2026-06-04T15:43:31,paper-3659,extraction_papers\paper-3659_survival_analysis_and_machine_learning_models_for_predicting_heart_failure_outcomes.pdf,clinical_human_outcome,high,Heart failure outcome prediction,Survival Analysis and Machine Learning Models for Predicting Heart Failure Outcomes,10.14569/IJACSA.2025.0160536
2026-06-04T15:43:31,paper-3663,extraction_papers\paper-3663_vlsi_design_and_implementation_of_ars_for_periods_estimation.pdf,generic_nonmaintenance_ai_control,high,Generic signal processing hardware,VLSI Design and Implementation of ARS for Periods Estimation,10.1587/transele.2023ECP5054
2026-06-04T15:43:31,paper-3664,extraction_papers\paper-3664_understanding_the_influence_of_thermal_properties_and_surface_conditions_on_thermal_modellin.pdf,environment_natural_system,high,Permafrost thermal modeling,Understanding the influence of thermal properties and surface conditions on thermal modelling results at two permafrost sites,10.1139/cgj-2024-0716
2026-06-04T15:43:31,paper-3668,extraction_papers\paper-3668_identification_of_fault_prone_components_in_multimedia_software_based_on_optimal_threshold_v.pdf,software_it_cyber,high,Software fault prediction,Identification of Fault Prone Components in Multimedia Software based on Optimal Threshold Values decided using Genetic Algorithm,10.3897/jucs.129859
2026-06-04T15:43:31,paper-3672,extraction_papers\paper-3672_a_fuzzy_system_for_detection_of_road_slipperiness_in_arctic_snowy_conditions_using_lidar.pdf,generic_nonmaintenance_ai_control,high,Driving safety surface classification only,A fuzzy system for detection of road slipperiness in Arctic snowy conditions using LiDAR,10.3389/frai.2025.1600174
2026-06-04T15:43:31,paper-3677,extraction_papers\paper-3677_a_new_fault_recognition_method_based_on_empirical_mode_decomposition_and_texture_attributes.pdf,environment_natural_system,high,Geological coal seam fault detection,A New Fault Recognition Method Based on Empirical Mode Decomposition and Texture Attributes,10.5755/j02.eie.36989
2026-06-04T15:43:31,paper-3680,extraction_papers\paper-3680_advanced_anomaly_detection_in_mobile_networks_a_hybrid_approach_based_on_statistical_and_mac.pdf,software_it_cyber,high,Mobile network traffic anomaly detection,Advanced Anomaly Detection in Mobile Networks: A Hybrid Approach Based on Statistical and Machine Learning Techniques,10.3991/ijim.v19i13.54539
2026-06-04T15:43:31,paper-3682,extraction_papers\paper-3682_generative_ai_for_industry_5_0_analyzing_the_impact_of_chatgpt_dalle_and_other_models.pdf,generic_nonmaintenance_ai_control,high,Generic generative AI industry review,"Generative AI for Industry 5.0: Analyzing the Impact of ChatGPT, DALLE, and Other Models",10.1109/OJCOMS.2024.3400161
2026-06-04T15:43:31,paper-3684,extraction_papers\paper-3684_a_comparative_study_of_neural_network_pruning_strategies_for_industrial_applications.pdf,generic_nonmaintenance_ai_control,high,Neural pruning methods not maintenance,A comparative study of neural network pruning strategies for industrial applications,10.3389/fcomp.2025.1563942
2026-06-04T15:43:31,paper-3685,extraction_papers\paper-3685_development_of_a_solar_powered_edge_processing_perimeter_alert_system_with_ai_and_lora_loraw.pdf,other_nonmaintenance,high,Perimeter security drone detection,Development of a Solar-Powered Edge Processing Perimeter Alert System with AI and LoRa/LoRaWAN Integration for Drone Detection and Enhanced Security,10.3390/drones9010043
2026-06-04T15:43:31,paper-3688,extraction_papers\paper-3688_bathymetric_changes_of_lake_chivero_zimbabwe_as_a_result_of_sedimentation.pdf,environment_natural_system,high,Lake sedimentation assessment,"Bathymetric Changes of Lake Chivero, Zimbabwe, as a Result of Sedimentation",10.1111/lre.70015
2026-06-04T15:43:31,paper-3695,extraction_papers\paper-3695_predictive_modeling_of_ultimate_tensile_strength_in_dissimilar_friction_stir_welded_aluminum.pdf,other_nonmaintenance,high,Weld strength prediction not maintenance,Predictive modeling of ultimate tensile strength in dissimilar friction stir welded aluminum alloys via machine learning approach,10.1080/09500839.2025.2472669
2026-06-04T15:43:31,paper-3720,extraction_papers\paper-3720_research_and_academic_entrepreneurship_technological_transfer_in_the_contexts_of_digital_tra.pdf,generic_nonmaintenance_ai_control,medium,Technology transfer discussion only,Research and Academic Entrepreneurship: Technological Transfer in the Contexts of Digital Transition and Decarbonisation of the Built Environment; [Ricerca e imprenditorialità accademica. Trasferimento tecnologico in contesti di transizione digitale e decarbonizzazione dell’ambiente costruito],10.36253/techne-17419
2026-06-04T15:43:31,paper-3726,extraction_papers\paper-3726_podfailpred_a_new_open_source_dataset_to_train_ai_models_on_predicting_pod_failures_in_kuber.pdf,software_it_cyber,high,Kubernetes pod failure prediction,PodFailPred: A New Open-Source Dataset to Train AI Models on Predicting Pod Failures in Kubernetes,10.22266/ijies2025.0430.34
2026-06-04T15:43:31,paper-3739,extraction_papers\paper-3739_paradigms_of_modeling_and_improving_the_reliability_of_data_transmission_in_vlc_technologies.pdf,software_it_cyber,high,VLC data transmission reliability,PARADIGMS OF MODELING AND IMPROVING THE RELIABILITY OF DATA TRANSMISSION IN VLC TECHNOLOGIES; [Парадигми моделювання та підвищення надійності передачі даних у VLC технологій],10.33271/nvngu/2025-4/177
2026-06-04T15:43:31,paper-3743,extraction_papers\paper-3743_evaluating_artificial_intelligence_based_industrial_wastewater_anaerobic_ammonium_oxidation.pdf,generic_nonmaintenance_ai_control,high,Wastewater treatment optimization,"Evaluating Artificial Intelligence-Based Industrial Wastewater Anaerobic Ammonium Oxidation Treatment Optimization and Its Environmental, Economic, and Social Benefits Using a Life Cycle Assessment–System Dynamics Model",10.3390/pr13010059
2026-06-04T15:43:31,paper-3744,extraction_papers\paper-3744_qhf_cs_quantum_enhanced_heart_failure_prediction_using_quantum_cnn_with_optimized_feature_qu.pdf,clinical_human_outcome,high,Heart failure clinical prediction,QHF-CS: Quantum-Enhanced Heart Failure Prediction Using Quantum CNN with Optimized Feature Qubit Selection with Cuckoo Search in Skewed Clinical Data,10.32604/cmc.2025.065287
2026-06-04T15:43:31,paper-3746,extraction_papers\paper-3746_a_bi_objective_policy_for_resilient_and_sustainable_sfc_management_in_telco_cloud_environmen.pdf,software_it_cyber,high,Telco cloud SFC availability,A Bi-Objective Policy for Resilient and Sustainable SFC Management in Telco-Cloud Environments,10.1109/ACCESS.2025.3646975
2026-06-04T15:43:31,paper-3750,extraction_papers\paper-3750_the_role_of_remote_outpatient_monitoring_in_the_rheumatoid_arthritis_activity_control.pdf,clinical_human_outcome,high,Rheumatoid arthritis patient monitoring,The role of remote outpatient monitoring in the rheumatoid arthritis activity control; [Роль удаленного амбулаторного мониторинга в контроле активности ревматоидного артрита],10.21518/ms2025-531
2026-06-04T15:43:31,paper-3755,extraction_papers\paper-3755_heart_failure_prediction_through_a_comparative_study_of_machine_learning_and_deep_learning_m.pdf,clinical_human_outcome,high,Heart failure outcome prediction,Heart Failure Prediction Through a Comparative Study of Machine Learning and Deep Learning Models †,10.3390/engproc2025107061
2026-06-04T15:43:31,paper-3758,extraction_papers\paper-3758_the_sme_ai_experience_center_overcoming_ai_adoption_barriers_for_smes_in_industrial_producti.pdf,business_social_finance,high,SME AI adoption support,The SME AI Experience Center: Overcoming AI Adoption Barriers for SMEs in Industrial Production,10.1007/s13218-025-00899-4
2026-06-04T15:43:31,paper-3761,extraction_papers\paper-3761_energy_efficient_fault_data_prediction_and_transmission_in_wsn_iot_using_bio_inspired_optimi.pdf,software_it_cyber,high,WSN routing and fault data,Energy-Efficient Fault Data Prediction and Transmission in WSN IoT using Bio-Inspired Optimization and Deep Learning,10.53759/7669/jmc202505094
2026-06-04T15:43:31,paper-3765,extraction_papers\paper-3765_optimization_of_mechanical_manufacturing_processes_via_deep_reinforcement_learning_based_sch.pdf,generic_nonmaintenance_ai_control,high,Manufacturing scheduling optimization,Optimization of Mechanical Manufacturing Processes Via Deep Reinforcement Learning-Based Scheduling Models,10.31449/inf.v49i14.7204
2026-06-04T15:43:31,paper-3766,extraction_papers\paper-3766_advanced_mathematical_modeling_of_woolen_knitting_dynamics_using_laplace_transform_and_fourt.pdf,generic_nonmaintenance_ai_control,high,Textile process dynamics modeling,Advanced Mathematical Modeling of Woolen Knitting Dynamics Using Laplace Transform and Fourth-Order Runge–Kutta Method,10.1155/jom/4985087
2026-06-04T15:43:31,paper-3770,extraction_papers\paper-3770_biosynthetic_pathway_of_psi_psi_carotene_from_streptomyces_sp_vitgv38_mcc_4869.pdf,biology_biotech_non_equipment,high,Streptomyces biosynthetic pathway,"Biosynthetic Pathway of psi, psi-Carotene from Streptomyces sp. VITGV38 (MCC 4869)",10.3389/fmicb.2025.1548894
2026-06-04T15:43:31,paper-3776,extraction_papers\paper-3776_machine_learning_driven_multi_objective_optimization_for_intelligent_control_in_forage_feed.pdf,generic_nonmaintenance_ai_control,high,Feed processing optimization,Machine Learning-Driven Multi-Objective Optimization for Intelligent Control in Forage Feed Processing,10.31449/inf.v49i34.8850
2026-06-04T15:43:31,paper-3779,extraction_papers\paper-3779_rogue_base_station_detection_in_industrial_internet_of_things.pdf,software_it_cyber,high,IIoT wireless security detection,Rogue Base Station Detection in Industrial Internet of Things,10.18494/SAM5279
2026-06-04T15:43:31,paper-3782,extraction_papers\paper-3782_a_hypergraph_convolution_based_intelligent_healthcare_platform_for_aging_population_manageme.pdf,clinical_human_outcome,high,Aging population healthcare monitoring,A hypergraph convolution-based intelligent healthcare platform for aging population management,10.3389/fpubh.2025.1640808
2026-06-04T15:43:31,paper-3789,extraction_papers\paper-3789_predicting_viability_of_small_businesses_on_the_edge_of_failure.pdf,business_social_finance,high,Small business viability prediction,Predicting viability of small businesses on the edge of failure,10.1080/00472778.2024.2435506
2026-06-04T15:43:31,paper-3793,extraction_papers\paper-3793_machine_learning_based_anomaly_prediction_for_proactive_monitoring_in_data_centers_a_case_st.pdf,software_it_cyber,medium,Data center IT anomaly prediction,Machine Learning-Based Anomaly Prediction for Proactive Monitoring in Data Centers: A Case Study on INFN-CNAF,10.3390/app15020655
2026-06-04T15:43:31,paper-3809,extraction_papers\paper-3809_a_predictive_material_property_scaling_approach_for_eliminating_mesh_size_dependence_in_nume.pdf,other_nonmaintenance,high,Material simulation lacks maintenance purpose,A Predictive Material Property Scaling Approach for Eliminating Mesh Size Dependence in Numerical Simulations for Debris Impact Tests of Titanium Alloy (TI-6Al-4 V) Engine Casing,10.1007/s40870-025-00500-x
2026-06-04T15:43:31,paper-3822,extraction_papers\paper-3822_assessment_of_trade_off_balance_of_maize_stover_use_for_bioenergy_and_soil_erosion_mitigatio.pdf,environment_natural_system,high,Soil erosion resource study,Assessment of trade-off balance of maize stover use for bioenergy and soil erosion mitigation in Western Kenya,10.3389/fsufs.2025.1409457
2026-06-04T15:43:31,paper-3839,extraction_papers\paper-3839_fracture_analysis_of_316l_specimens_fabricated_via_material_extrusion_additive_manufacturing.pdf,other_nonmaintenance,high,Material fracture tests lack maintenance aim,Fracture Analysis of 316L Specimens Fabricated via Material Extrusion Additive Manufacturing: Influence of Building Orientation and Notch Acuity,10.1111/ffe.14463
2026-06-04T15:43:31,paper-3847,extraction_papers\paper-3847_ethical_transparency_in_business_failure_prediction_uncovering_the_black_box_of_xgboost_algo.pdf,business_social_finance,high,Business failure prediction,Ethical transparency in business failure prediction: uncovering the black box of xgboost algorithm,10.1080/02102412.2024.2423498
2026-06-04T15:43:31,paper-3855,extraction_papers\paper-3855_integrating_artificial_intelligence_and_the_internet_of_things_for_smart_laboratory_engineer.pdf,generic_nonmaintenance_ai_control,medium,Smart laboratory optimization lacks asset maintenance,Integrating artificial intelligence and the internet of things for smart laboratory engineering construction and management team optimisation,10.1504/IJICT.2025.150949
2026-06-04T15:43:31,paper-3861,extraction_papers\paper-3861_a_feature_selection_method_for_software_defect_prediction_based_on_improved_beluga_whale_opt.pdf,software_it_cyber,high,Software defect prediction only,A Feature Selection Method for Software Defect Prediction Based on Improved Beluga Whale Optimization Algorithm,10.32604/cmc.2025.061532
2026-06-04T15:43:31,paper-3862,extraction_papers\paper-3862_unleashing_the_potential_of_industrial_iot_and_industry_5_0.pdf,generic_nonmaintenance_ai_control,high,Conceptual IoT standards no maintenance use,Unleashing the Potential of Industrial IoT and Industry 5.0,10.1109/EMR.2025.3644409
2026-06-04T15:43:31,paper-3866,extraction_papers\paper-3866_aircraft_noise_model_improvement_by_calibration_of_noise_power_distance_values_using_acousti.pdf,generic_nonmaintenance_ai_control,high,Aircraft noise model calibration only,Aircraft noise model improvement by calibration of noise–power–distance values using acoustic measurements,10.1007/s13272-025-00902-6
2026-06-04T15:43:31,paper-3867,extraction_papers\paper-3867_phase_specific_kidney_graft_failure_prediction_with_machine_learning_model.pdf,clinical_human_outcome,high,Kidney graft failure prediction,Phase-specific kidney graft failure prediction with machine learning model,10.3389/frai.2025.1682639
2026-06-04T15:43:31,paper-3871,extraction_papers\paper-3871_optimization_of_production_processes_and_tool_utilization_in_industrial_grinding_operations.pdf,generic_nonmaintenance_ai_control,medium,Production optimization lacks condition maintenance,Optimization of production processes and tool utilization in industrial grinding operations,10.12913/22998624/202552
2026-06-04T15:43:31,paper-3874,extraction_papers\paper-3874_hybrid_method_for_quality_diagnosis_in_rotary_friction_welding_using_vibration_signals.pdf,generic_nonmaintenance_ai_control,medium,Welding quality diagnosis not maintenance,Hybrid Method for Quality Diagnosis in Rotary Friction Welding Using Vibration Signals,10.1590/0104-9224/SI30.03
2026-06-04T15:43:31,paper-3880,extraction_papers\paper-3880_bolus_tracking_from_pulsed_x_ray_projections_a_feasibility_study_using_a_five_dimensional_ca.pdf,clinical_human_outcome,high,Clinical CT contrast timing study,Bolus tracking from pulsed x-ray projections: A feasibility study using a five-dimensional cardiac CT contrast dynamics model,10.1002/mp.17464
2026-06-04T15:43:31,paper-3884,extraction_papers\paper-3884_co2_and_pm2_5_focused_optimal_ventilation_strategy_based_on_predictive_control.pdf,generic_nonmaintenance_ai_control,high,Ventilation predictive control not maintenance,CO2- and PM2.5-Focused Optimal Ventilation Strategy Based on Predictive Control,10.1155/ina/6652442
