screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
excluded,acronym_collision,high,PDM is Poincare mapping,paper-0084,2026,"Zero time discontinuity mapping (ZDM) and Poincaré discontinuity mapping (PDM) in a neighborhood of a regular grazing point of order 2k,k≥2,k∈N in impacting hybrid systems",Lima M.F.S.; Perdigão T.R.,Communications in Nonlinear Science and Numerical Simulation,10.1016/j.cnsns.2026.109899,https://doi.org/10.1016/j.cnsns.2026.109899,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105033082315?origin=resultslist,2-s2.0-105033082315,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0084_zero_time_discontinuity_mapping_zdm_and_poincar_discontinuity_mapping_pdm_in_a_neighborhood.pdf
included,physical_asset_maintenance,high,Aero engine RUL estimation,paper-0085,2026,Remaining useful life estimation based on improved attention mechanism,Abbas Z.; Wang H.; Hussain M.; Song X.; Ali Z.; Cao W.,Results in Engineering,10.1016/j.rineng.2025.108813,https://doi.org/10.1016/j.rineng.2025.108813,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105026240920?origin=resultslist,2-s2.0-105026240920,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0085_remaining_useful_life_estimation_based_on_improved_attention_mechanism.pdf
included,physical_asset_maintenance,high,Lubrication monitoring for equipment maintenance,paper-0086,2026,Co-located dual-wave ultrasonics for lubricant film thickness and interfacial temperature monitoring,Dou P.; Zhang Y.; Lan B.; Cegla F.; Reddyhoff T.; Yu M.,Tribology International,10.1016/j.triboint.2026.111690,https://doi.org/10.1016/j.triboint.2026.111690,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105027639376?origin=resultslist,2-s2.0-105027639376,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0086_co_located_dual_wave_ultrasonics_for_lubricant_film_thickness_and_interfacial_temperature_mo.pdf
included,physical_asset_maintenance,high,Power semiconductor condition monitoring,paper-0088,2026,Application-Oriented Power Semiconductor Switches Condition Monitoring Based on Data-Driven Method,Liu Y.; Wei X.; Zhao S.; Sangwongwanich A.; Yao B.; Peng Y.; Liu J.; Wang H.,IEEE Transactions on Power Electronics,10.1109/TPEL.2026.3658927,https://doi.org/10.1109/TPEL.2026.3658927,10.1109,IEEE,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105029429244?origin=resultslist,2-s2.0-105029429244,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0088_application_oriented_power_semiconductor_switches_condition_monitoring_based_on_data_driven.pdf
included,physical_asset_maintenance,high,Bearing fault diagnosis data generation,paper-0090,2026,BearGen: LLM-guided signal generation framework for bearing fault diagnosis,Lee J.; Jeon H.; Kim U.; Kim M.,Advanced Engineering Informatics,10.1016/j.aei.2026.104400,https://doi.org/10.1016/j.aei.2026.104400,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105029238209?origin=resultslist,2-s2.0-105029238209,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0090_beargen_llm_guided_signal_generation_framework_for_bearing_fault_diagnosis.pdf
included,physical_asset_maintenance,high,Optical amplifier fault prediction,paper-0091,2026,Reinforcement Learning to Enhance Digital Twin-Based EDFA Fault Prediction in Optical Networks,Mohamed M.C.; Ambrosone R.; Masood M.U.; Malik G.; Straullu S.; Nespola A.; Bhyri S.K.; Napoli A.; Pedro J.; Srivallapanondh S.; Galimberti G.M.; Wakim W.; Curri V.,IEEE Photonics Technology Letters,10.1109/LPT.2026.3681516,https://doi.org/10.1109/LPT.2026.3681516,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105035699950?origin=resultslist,2-s2.0-105035699950,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0091_reinforcement_learning_to_enhance_digital_twin_based_edfa_fault_prediction_in_optical_networ.pdf
included,physical_asset_maintenance,high,Cutting tool wear monitoring,paper-0092,2026,An online cutting tool wear monitoring method based on the integration of DSCNN and pre-training/fine-tuning transfer learning,Zhou T.; Xing C.; Hu T.; Meng L.; Chen Z.; Xiao G.; Zhang M.; Xu C.,Digital Engineering,10.1016/j.dte.2025.100085,https://doi.org/10.1016/j.dte.2025.100085,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105025457188?origin=resultslist,2-s2.0-105025457188,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0092_an_online_cutting_tool_wear_monitoring_method_based_on_the_integration_of_dscnn_and_pre_trai.pdf
excluded,clinical_human_outcome,high,Cardiovascular self care outcomes,paper-0093,2026,The self-efficacy perception in cardiovascular patients: A cohort study on self-care management,Di Giacomo D.; Cogodi E.; Piermarini L.; Scarà A.; Sciarra L.; Ferri C.; Romano S.,Journal of Psychosomatic Research,10.1016/j.jpsychores.2026.112675,https://doi.org/10.1016/j.jpsychores.2026.112675,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105035532188?origin=resultslist,2-s2.0-105035532188,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0093_the_self_efficacy_perception_in_cardiovascular_patients_a_cohort_study_on_self_care_manageme.pdf
excluded,biology_biotech_non_equipment,high,Cow and calf biological performance,paper-0094,2026,Maternal chromium propionate supplementation in late gestation and its association with cow performance and skeletal muscle programming in beef calves,Knapper E.A.; Kladt L.V.; Avalos-Rosario I.I.; Dean S.E.; Silva W.; Serão N.V.L.; Hergenreder J.E.; Neto E.L.; Wood K.M.; Steele M.A.; Gionbelli M.P.; Duarte M.S.,Animal Feed Science and Technology,10.1016/j.anifeedsci.2026.116776,https://doi.org/10.1016/j.anifeedsci.2026.116776,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105035238228?origin=resultslist,2-s2.0-105035238228,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0094_maternal_chromium_propionate_supplementation_in_late_gestation_and_its_association_with_cow.pdf
excluded,other_nonmaintenance,high,Microphone sensor development,paper-0096,2026,Microfabricated optical interference microphone for high signal-to-noise ratio up to 70.2 dB,Luo X.; Hu Y.; Peng X.; Liu Q.; Su Y.; Liu Y.; Han J.; Huang L.; Chen D.; Wang Y.; Wang L.; Wu Z.; Chen H.,Optics Express,10.1364/OE.588482,https://doi.org/10.1364/OE.588482,10.1364,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105036452919?origin=resultslist,2-s2.0-105036452919,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0096_microfabricated_optical_interference_microphone_for_high_signal_to_noise_ratio_up_to_70_2_db.pdf
included,physical_asset_maintenance,high,Battery electrode degradation diagnosis,paper-0100,2026,Deconvoluting silicon-graphite electrode degradation using acoustic emission and wavelet analysis,Noll L.; Ruess V.; Schröder D.,Journal of Power Sources,10.1016/j.jpowsour.2026.239370,https://doi.org/10.1016/j.jpowsour.2026.239370,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105034463028?origin=resultslist,2-s2.0-105034463028,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0100_deconvoluting_silicon_graphite_electrode_degradation_using_acoustic_emission_and_wavelet_ana.pdf
included,physical_asset_maintenance,high,PHM RUL for aviation systems,paper-0101,2026,Health Prognostics in Multi-Sensor Systems Based on Multivariate Functional Data Analysis,Yildirim C.; Franco-Pereira A.M.; Lillo R.E.,Applied Stochastic Models in Business and Industry,10.1002/asmb.70093,https://doi.org/10.1002/asmb.70093,10.1002,Wiley / IET / Hindawi,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105035852177?origin=resultslist,2-s2.0-105035852177,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0101_health_prognostics_in_multi_sensor_systems_based_on_multivariate_functional_data_analysis.pdf
included,physical_asset_maintenance,high,Rotor bearing diagnostics,paper-0103,2026,Dynamic Response Analysis of a Deep Groove Ball Bearing Supported Rotor Under Unbalance and Coupling Misalignment,Suryawanshi G.L.; Jadhav P.S.; Jadhav P.M.; Desavale S.R.; Desavale R.G.,Journal of Tribology,10.1115/1.4071078,https://doi.org/10.1115/1.4071078,10.1115,Other,All Open Access; Bronze Open Access,https://www.scopus.com/pages/publications/105032638970?origin=resultslist,2-s2.0-105032638970,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0103_dynamic_response_analysis_of_a_deep_groove_ball_bearing_supported_rotor_under_unbalance_and.pdf
included,physical_asset_maintenance,high,Rotor fault diagnosis,paper-0106,2026,Explainable artificial intelligence based simulation-to-real domain adaptation for robust rotor condition monitoring,Kumar A.; Zhou Y.; Mucchi E.; Wang D.,Advanced Engineering Informatics,10.1016/j.aei.2026.104652,https://doi.org/10.1016/j.aei.2026.104652,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105035593422?origin=resultslist,2-s2.0-105035593422,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0106_explainable_artificial_intelligence_based_simulation_to_real_domain_adaptation_for_robust_ro.pdf
included,physical_asset_maintenance,medium,Heliostat condition monitoring calibration,paper-0107,2026,Airborne real-time solar concentrator orientation estimation for heliostat coarse calibration,Schnerring A.; Broda R.; Nieslony M.; Algner N.; Saez Martinez E.; Röger M.; Kallio S.; Pitz-Paal R.,Solar Energy,10.1016/j.solener.2026.114495,https://doi.org/10.1016/j.solener.2026.114495,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105032499112?origin=resultslist,2-s2.0-105032499112,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0107_airborne_real_time_solar_concentrator_orientation_estimation_for_heliostat_coarse_calibratio.pdf
included,physical_asset_maintenance,high,Quay crane breakdown prediction,paper-0109,2026,Understanding and predicting quay crane breakdowns using explainable AI,Klar R.; Andersson A.; Angelakis V.,Maritime Transport Research,10.1016/j.martra.2026.100152,https://doi.org/10.1016/j.martra.2026.100152,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105038341249?origin=resultslist,2-s2.0-105038341249,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0109_understanding_and_predicting_quay_crane_breakdowns_using_explainable_ai.pdf
included,physical_asset_maintenance,high,Bearing condition monitoring,paper-0112,2026,Semi-supervised bearing fault diagnosis based on metric learning and domain adversarial learning,Zou Y.; Zhang Y.; Li C.; Si Z.; Li L.,Measurement Science and Technology,10.1088/1361-6501/ae61de,https://doi.org/10.1088/1361-6501/ae61de,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105037925455?origin=resultslist,2-s2.0-105037925455,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0112_semi_supervised_bearing_fault_diagnosis_based_on_metric_learning_and_domain_adversarial_lear.pdf
included,physical_asset_maintenance,high,Offshore wind maintenance scheduling,paper-0114,2026,Stochastic optimization of predictive maintenance scheduling for offshore wind farms,Borsotti M.; Jiang X.; Negenborn R.R.,Ocean Engineering,10.1016/j.oceaneng.2026.125424,https://doi.org/10.1016/j.oceaneng.2026.125424,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105035698870?origin=resultslist,2-s2.0-105035698870,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0114_stochastic_optimization_of_predictive_maintenance_scheduling_for_offshore_wind_farms.pdf
included,physical_asset_maintenance,high,Power module lifetime prediction,paper-0115,2026,AI surrogate models for lifetime prediction in power electronic modules,Ghrabli M.; Aldea E.; Bouarroudj M.; Chamoin L.,Microelectronics Reliability,10.1016/j.microrel.2026.116102,https://doi.org/10.1016/j.microrel.2026.116102,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105032850924?origin=resultslist,2-s2.0-105032850924,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0115_ai_surrogate_models_for_lifetime_prediction_in_power_electronic_modules.pdf
included,physical_asset_maintenance,high,Industrial system RUL prognostics,paper-0117,2026,Scalable decentralized prognostics for industrial systems under data heterogeneity,Tupayachi J.; Khan A.N.; Li X.,Computers and Electrical Engineering,10.1016/j.compeleceng.2026.111023,https://doi.org/10.1016/j.compeleceng.2026.111023,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105029982368?origin=resultslist,2-s2.0-105029982368,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0117_scalable_decentralized_prognostics_for_industrial_systems_under_data_heterogeneity.pdf
included,physical_asset_maintenance,high,EV battery RUL forecasting,paper-0118,2026,Predicting electric vehicle performance metrics using a convolution neural network-gated recurrent unit-attention based deep learning architecture,Sharma S.; S.S. N.; Arya P.; Prakash C.,Next Energy,10.1016/j.nxener.2026.100514,https://doi.org/10.1016/j.nxener.2026.100514,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105028945893?origin=resultslist,2-s2.0-105028945893,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0118_predicting_electric_vehicle_performance_metrics_using_a_convolution_neural_network_gated_rec.pdf
