batch_index,corpus_id,filename,source_path,staged_path,staged_by
67,paper-2499,paper-2499_vibration_analysis_for_diagnosis_of_diesel_engines_with_air_flow_sensor_failure.pdf,extraction_papers/paper-2499_vibration_analysis_for_diagnosis_of_diesel_engines_with_air_flow_sensor_failure.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2499_vibration_analysis_for_diagnosis_of_diesel_engines_with_air_flow_sensor_failure.pdf,hardlink
68,paper-2502,paper-2502_moira_unimore_bearing_data_set_for_independent_cart_systems.pdf,extraction_papers/paper-2502_moira_unimore_bearing_data_set_for_independent_cart_systems.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2502_moira_unimore_bearing_data_set_for_independent_cart_systems.pdf,hardlink
69,paper-2503,paper-2503_a_novel_approach_to_feature_extraction_from_gear_condition_monitoring_signals.pdf,extraction_papers/paper-2503_a_novel_approach_to_feature_extraction_from_gear_condition_monitoring_signals.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2503_a_novel_approach_to_feature_extraction_from_gear_condition_monitoring_signals.pdf,hardlink
70,paper-2504,paper-2504_federated_learning_for_secure_ai_driven_predictive_maintenance_in_smart_manufacturing.pdf,extraction_papers/paper-2504_federated_learning_for_secure_ai_driven_predictive_maintenance_in_smart_manufacturing.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2504_federated_learning_for_secure_ai_driven_predictive_maintenance_in_smart_manufacturing.pdf,hardlink
71,paper-2505,paper-2505_a_study_on_non_contact_multi_sensor_fusion_online_monitoring_of_circuit_breaker_contact_resi.pdf,extraction_papers/paper-2505_a_study_on_non_contact_multi_sensor_fusion_online_monitoring_of_circuit_breaker_contact_resi.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2505_a_study_on_non_contact_multi_sensor_fusion_online_monitoring_of_circuit_breaker_contact_resi.pdf,hardlink
72,paper-2506,paper-2506_the_analysis_of_the_dynamic_loading_of_high_speed_spinning_headstock_components.pdf,extraction_papers/paper-2506_the_analysis_of_the_dynamic_loading_of_high_speed_spinning_headstock_components.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2506_the_analysis_of_the_dynamic_loading_of_high_speed_spinning_headstock_components.pdf,hardlink
73,paper-2507,paper-2507_cycling_operation_of_a_lifepo4_battery_and_investigation_into_the_influence_on_equivalent_el.pdf,extraction_papers/paper-2507_cycling_operation_of_a_lifepo4_battery_and_investigation_into_the_influence_on_equivalent_el.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2507_cycling_operation_of_a_lifepo4_battery_and_investigation_into_the_influence_on_equivalent_el.pdf,hardlink
74,paper-2509,paper-2509_harmonized_integration_of_gwo_and_j_slno_for_optimized_asset_management_and_predictive_maint.pdf,extraction_papers/paper-2509_harmonized_integration_of_gwo_and_j_slno_for_optimized_asset_management_and_predictive_maint.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2509_harmonized_integration_of_gwo_and_j_slno_for_optimized_asset_management_and_predictive_maint.pdf,hardlink
75,paper-2510,paper-2510_digital_twin_based_online_diagnosis_method_for_inter_turn_short_circuit_fault_in_stator_wind.pdf,extraction_papers/paper-2510_digital_twin_based_online_diagnosis_method_for_inter_turn_short_circuit_fault_in_stator_wind.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2510_digital_twin_based_online_diagnosis_method_for_inter_turn_short_circuit_fault_in_stator_wind.pdf,hardlink
76,paper-2511,paper-2511_normalised_diagnostic_contribution_index_ndci_integration_to_multi_objective_sensor_optimisa.pdf,extraction_papers/paper-2511_normalised_diagnostic_contribution_index_ndci_integration_to_multi_objective_sensor_optimisa.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2511_normalised_diagnostic_contribution_index_ndci_integration_to_multi_objective_sensor_optimisa.pdf,hardlink
77,paper-2513,paper-2513_enhanced_heat_powered_batteryless_iiot_architecture_with_nb_iot_for_predictive_maintenance_i.pdf,extraction_papers/paper-2513_enhanced_heat_powered_batteryless_iiot_architecture_with_nb_iot_for_predictive_maintenance_i.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2513_enhanced_heat_powered_batteryless_iiot_architecture_with_nb_iot_for_predictive_maintenance_i.pdf,hardlink
78,paper-2516,paper-2516_digital_twin_driven_condition_monitoring_system_for_traditional_complex_machinery_in_service.pdf,extraction_papers/paper-2516_digital_twin_driven_condition_monitoring_system_for_traditional_complex_machinery_in_service.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2516_digital_twin_driven_condition_monitoring_system_for_traditional_complex_machinery_in_service.pdf,hardlink
79,paper-2517,paper-2517_prediction_of_equipment_remaining_useful_life_based_on_graph_learning_and_spatiotemporal_kno.pdf,extraction_papers/paper-2517_prediction_of_equipment_remaining_useful_life_based_on_graph_learning_and_spatiotemporal_kno.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2517_prediction_of_equipment_remaining_useful_life_based_on_graph_learning_and_spatiotemporal_kno.pdf,hardlink
80,paper-2518,paper-2518_wind_turbine_gearbox_fault_detection_based_on_statistical_learning.pdf,extraction_papers/paper-2518_wind_turbine_gearbox_fault_detection_based_on_statistical_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2518_wind_turbine_gearbox_fault_detection_based_on_statistical_learning.pdf,hardlink
81,paper-2519,paper-2519_piot_oriented_multi_target_recognition_of_substation_infrared_images_driven_by_deep_learning.pdf,extraction_papers/paper-2519_piot_oriented_multi_target_recognition_of_substation_infrared_images_driven_by_deep_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2519_piot_oriented_multi_target_recognition_of_substation_infrared_images_driven_by_deep_learning.pdf,hardlink
82,paper-2520,paper-2520_optimized_variational_mode_decomposition_and_convolutional_block_attention_module_enhanced_h.pdf,extraction_papers/paper-2520_optimized_variational_mode_decomposition_and_convolutional_block_attention_module_enhanced_h.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2520_optimized_variational_mode_decomposition_and_convolutional_block_attention_module_enhanced_h.pdf,hardlink
83,paper-2529,paper-2529_time_shifted_maps_for_industrial_data_analysis_monitoring_production_processes_and_predictin.pdf,extraction_papers/paper-2529_time_shifted_maps_for_industrial_data_analysis_monitoring_production_processes_and_predictin.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2529_time_shifted_maps_for_industrial_data_analysis_monitoring_production_processes_and_predictin.pdf,hardlink
84,paper-2533,paper-2533_integrated_approach_to_marine_engine_maintenance_optimization_weibull_analysis_markov_chains.pdf,extraction_papers/paper-2533_integrated_approach_to_marine_engine_maintenance_optimization_weibull_analysis_markov_chains.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2533_integrated_approach_to_marine_engine_maintenance_optimization_weibull_analysis_markov_chains.pdf,hardlink
85,paper-2534,paper-2534_data_driven_digital_twin_framework_for_predictive_maintenance_of_smart_manufacturing_systems.pdf,extraction_papers/paper-2534_data_driven_digital_twin_framework_for_predictive_maintenance_of_smart_manufacturing_systems.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2534_data_driven_digital_twin_framework_for_predictive_maintenance_of_smart_manufacturing_systems.pdf,hardlink
86,paper-2535,paper-2535_research_on_fault_diagnosis_of_vertical_centrifugal_pump_based_on_multi_channel_information.pdf,extraction_papers/paper-2535_research_on_fault_diagnosis_of_vertical_centrifugal_pump_based_on_multi_channel_information.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2535_research_on_fault_diagnosis_of_vertical_centrifugal_pump_based_on_multi_channel_information.pdf,hardlink
87,paper-2541,paper-2541_remaining_useful_life_prediction_method_for_bearings_based_on_pruned_exact_linear_time_state.pdf,extraction_papers/paper-2541_remaining_useful_life_prediction_method_for_bearings_based_on_pruned_exact_linear_time_state.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2541_remaining_useful_life_prediction_method_for_bearings_based_on_pruned_exact_linear_time_state.pdf,hardlink
88,paper-2543,paper-2543_an_improved_analytical_model_of_a_flexible_rigid_combined_rolling_bearing_with_elastohydrody.pdf,extraction_papers/paper-2543_an_improved_analytical_model_of_a_flexible_rigid_combined_rolling_bearing_with_elastohydrody.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2543_an_improved_analytical_model_of_a_flexible_rigid_combined_rolling_bearing_with_elastohydrody.pdf,hardlink
89,paper-2546,paper-2546_failure_modes_and_effect_analysis_of_turbine_units_of_pumped_hydro_energy_storage_systems.pdf,extraction_papers/paper-2546_failure_modes_and_effect_analysis_of_turbine_units_of_pumped_hydro_energy_storage_systems.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2546_failure_modes_and_effect_analysis_of_turbine_units_of_pumped_hydro_energy_storage_systems.pdf,hardlink
90,paper-2548,paper-2548_end_to_end_architecture_for_real_time_iot_analytics_and_predictive_maintenance_using_stream.pdf,extraction_papers/paper-2548_end_to_end_architecture_for_real_time_iot_analytics_and_predictive_maintenance_using_stream.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2548_end_to_end_architecture_for_real_time_iot_analytics_and_predictive_maintenance_using_stream.pdf,hardlink
91,paper-2549,paper-2549_advanced_techniques_in_ship_corrosion_analysis_integrating_active_contour_algorithms_for_ima.pdf,extraction_papers/paper-2549_advanced_techniques_in_ship_corrosion_analysis_integrating_active_contour_algorithms_for_ima.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2549_advanced_techniques_in_ship_corrosion_analysis_integrating_active_contour_algorithms_for_ima.pdf,hardlink
92,paper-2550,paper-2550_aero_engine_remain_useful_life_estimation_via_scope_coordinated_attention_based_network.pdf,extraction_papers/paper-2550_aero_engine_remain_useful_life_estimation_via_scope_coordinated_attention_based_network.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2550_aero_engine_remain_useful_life_estimation_via_scope_coordinated_attention_based_network.pdf,hardlink
93,paper-2552,paper-2552_multiband_multisine_excitation_signal_for_online_impedance_spectroscopy_of_battery_cells.pdf,extraction_papers/paper-2552_multiband_multisine_excitation_signal_for_online_impedance_spectroscopy_of_battery_cells.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2552_multiband_multisine_excitation_signal_for_online_impedance_spectroscopy_of_battery_cells.pdf,hardlink
94,paper-2553,paper-2553_ai_driven_belt_failure_prediction_and_prescriptive_maintenance_with_motor_current_signature.pdf,extraction_papers/paper-2553_ai_driven_belt_failure_prediction_and_prescriptive_maintenance_with_motor_current_signature.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2553_ai_driven_belt_failure_prediction_and_prescriptive_maintenance_with_motor_current_signature.pdf,hardlink
95,paper-2556,paper-2556_use_of_machine_learning_models_in_condition_monitoring_of_abrasive_belt_in_robotic_arm_grind.pdf,extraction_papers/paper-2556_use_of_machine_learning_models_in_condition_monitoring_of_abrasive_belt_in_robotic_arm_grind.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2556_use_of_machine_learning_models_in_condition_monitoring_of_abrasive_belt_in_robotic_arm_grind.pdf,hardlink
96,paper-2557,paper-2557_winddefnet_a_multi_scale_attention_enhanced_vit_inception_resnet_model_for_real_time_wind_tu.pdf,extraction_papers/paper-2557_winddefnet_a_multi_scale_attention_enhanced_vit_inception_resnet_model_for_real_time_wind_tu.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2557_winddefnet_a_multi_scale_attention_enhanced_vit_inception_resnet_model_for_real_time_wind_tu.pdf,hardlink
97,paper-2559,paper-2559_predicting_remaining_useful_life_during_the_healthy_stage_in_rolling_bearings.pdf,extraction_papers/paper-2559_predicting_remaining_useful_life_during_the_healthy_stage_in_rolling_bearings.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2559_predicting_remaining_useful_life_during_the_healthy_stage_in_rolling_bearings.pdf,hardlink
98,paper-2560,paper-2560_digital_twin_for_real_time_pressure_vessels_fatigue_life_prediction.pdf,extraction_papers/paper-2560_digital_twin_for_real_time_pressure_vessels_fatigue_life_prediction.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2560_digital_twin_for_real_time_pressure_vessels_fatigue_life_prediction.pdf,hardlink
99,paper-2561,paper-2561_embedded_sensor_data_fusion_and_tinyml_for_real_time_remaining_useful_life_estimation_of_uav.pdf,extraction_papers/paper-2561_embedded_sensor_data_fusion_and_tinyml_for_real_time_remaining_useful_life_estimation_of_uav.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2561_embedded_sensor_data_fusion_and_tinyml_for_real_time_remaining_useful_life_estimation_of_uav.pdf,hardlink
100,paper-2566,paper-2566_a_hybrid_fault_early_warning_method_based_on_improved_bees_algorithm_optimized_categorical_b.pdf,extraction_papers/paper-2566_a_hybrid_fault_early_warning_method_based_on_improved_bees_algorithm_optimized_categorical_b.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2566_a_hybrid_fault_early_warning_method_based_on_improved_bees_algorithm_optimized_categorical_b.pdf,hardlink
101,paper-2567,paper-2567_insulation_defect_diagnosis_using_a_random_forest_algorithm_with_optimized_feature_selection.pdf,extraction_papers/paper-2567_insulation_defect_diagnosis_using_a_random_forest_algorithm_with_optimized_feature_selection.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2567_insulation_defect_diagnosis_using_a_random_forest_algorithm_with_optimized_feature_selection.pdf,hardlink
102,paper-2568,paper-2568_explainable_ensemble_learning_model_for_residual_strength_forecasting_of_defective_pipelines.pdf,extraction_papers/paper-2568_explainable_ensemble_learning_model_for_residual_strength_forecasting_of_defective_pipelines.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2568_explainable_ensemble_learning_model_for_residual_strength_forecasting_of_defective_pipelines.pdf,hardlink
103,paper-2571,paper-2571_classifying_x_ray_tube_malfunctions_ai_powered_ct_predictive_maintenance_system.pdf,extraction_papers/paper-2571_classifying_x_ray_tube_malfunctions_ai_powered_ct_predictive_maintenance_system.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2571_classifying_x_ray_tube_malfunctions_ai_powered_ct_predictive_maintenance_system.pdf,hardlink
